4.307577452469163,4.2560065002897405,4.395988341302144,4.673238446534307,4.270299394509215,4.056029168977106,4.02991483032262,4.251806953464394,4.312402878404282,4.127957500091544,4.2769447365394635,4.46945178044457,4.048495744716351,4.412784234185695,4.275808065094926,3.729485818266018,4.218511184172572,4.472817273732373,4.455458959581663,4.285890526292578,4.2811653761600725,4.412401261306637,3.697542547999471,4.002097081384799,4.1912578946378565,4.549705879993482,4.665061813598677,4.753204212142685,4.565165646665553,4.319486700030565,4.631428484929283,4.764279469604313,4.382200768503436,4.1781486175682225,4.450660791058163,4.280916232935378,3.935166670662997,4.160519597742897,4.144281131600273,4.003388049549836,3.9920582237460733,4.421543231130393,4.368925935218743,3.8915391967300197,3.542187781243994,4.243101811480021,3.606801281155444,4.161497333893697,4.465800579062707,4.3430176327191665,4.550887496652585,4.274176617214101,4.369422206256975,3.97281845650796,4.269239431763928,3.4277264429375474,4.372969067969962,4.743353012016462,4.452125723815589,4.300890691207355,4.022418716143926,4.566931705527572
4.5602467251488665,3.8851020161064587,4.605111810532389,4.799129149954927,4.415054413882241,3.8753740735771927,3.7657010392210166,3.887621515833453,4.5214832436438614,4.457106978623837,4.5360636147125035,4.587592624366103,4.420107364900073,4.608317104416278,3.8398386267991618,4.313833717465291,3.765921287893071,4.51677977409645,4.650949495951994,3.7829112223746213,3.979316254852655,4.610241413552708,4.129823501925207,4.244639781393242,4.489833970182206,4.617046747083414,4.764036458279964,4.860464298945631,4.714774353121513,4.563249196058174,4.71168996071447,4.871116029093373,4.499736130922134,3.5624728806323667,4.613172605385809,4.537187620690839,3.915230925789221,3.2652622964500737,4.4750774359501255,4.328342120539344,4.4016849669448375,4.625269845762454,4.369158198027692,4.060379610131973,4.195115356266741,4.4963940647140195,4.1893358263842675,3.2500876260044853,4.551615852579545,4.432851435947924,4.677771311569446,3.7680538772628047,4.591414891224026,3.845927202678848,3.895340880262764,4.180168441284931,4.588032809355356,4.848726749074695,4.630171898036515,4.028929064188137,4.426344590542299,4.70860868399002
4.520778259543631,3.8779624478522883,4.574420939036659,4.778974655750489,4.390569244550303,3.677790664647895,3.537284056303024,3.8752947110841958,4.491283364347107,4.413151149576898,4.499455958672271,4.570294304252166,4.37202072259013,4.579729454940282,3.9446570405617902,4.249200692454463,3.739607543252715,4.51084759512296,4.620396869330165,3.855949965238774,3.9709742467578777,4.581264736393882,4.036388623473349,4.194923401326689,4.448979253705302,4.608046045516452,4.749621357518067,4.840988018552972,4.6919823925662225,4.5281323375074605,4.700657125152197,4.852483757091678,4.4814776506014375,3.4674768835972203,4.589417514441793,4.500960599869667,3.756917129940607,3.1292708732919063,4.426472480934372,4.259958432737515,4.343111165302811,4.591253189091472,4.367480555822378,3.9694341733495078,4.111199315373881,4.460772110242576,4.10641429604401,3.250935460833959,4.539037766697861,4.417166220048602,4.659210911168911,3.830778098147379,4.558955901817686,3.5855557129388433,3.8994209776231608,4.078251013760555,4.556801248260304,4.828687361336421,4.603986387596271,4.022906717471933,4.374498003245951,4.687365726820976
4.3624273953111805,4.268002013146552,4.4028570870824675,4.681328188942365,4.182887032251398,4.081972469547752,3.9622380711428202,4.264712257483172,4.27995501439541,4.1352816282591744,4.287121314262396,4.428627294538767,4.053722634876221,4.409591115757002,4.208876829446675,3.7620387808142284,4.224082895441513,4.413041915373303,4.48135787158235,4.283415809258002,4.2991611913298415,4.4118779645236055,3.1950024843665106,3.788584542092832,4.20141428944877,4.50693299156604,4.649836261264132,4.7731417268626455,4.566952955461138,4.335058549541869,4.603840029801795,4.779697541716458,4.320349785962964,4.169636851981329,4.4300351780906695,4.288998998893382,3.83088068570854,4.127967747298348,4.229416562925009,4.151381547115674,4.127315512495899,4.466915401957963,4.284897891346289,3.6435325217405206,2.9448860833857244,4.221259044383178,2.670151646672003,4.121273627231941,4.413256095877205,4.262835265456552,4.5312138215702795,4.272544787245201,4.38117217547255,3.9563335632122336,4.280145243857834,3.7865677679350864,4.375581530891326,4.767246733236938,4.445445377851208,4.321044462814418,4.089629317691949,4.561334367562951
3.4655504910969386,4.52369470334951,4.188695641788976,4.517566324406914,4.434421261587816,4.435798775353112,4.448683861229257,4.520992725450597,4.31385035851472,4.086530424979412,4.082894208835892,4.505031232903647,4.108498463575518,4.269113626032637,4.559011272595811,4.175972083940752,4.510996753213035,4.588720759504103,4.113018090473931,4.549039265358261,4.529936362660086,4.252824104777899,4.336575103564601,4.3688506085197085,4.06856853883779,4.609380651635035,4.618976390897826,4.593606879538301,4.412962983584183,4.062193109474174,4.638094313390729,4.6133781643606495,4.4829778362949,4.499934302588017,4.398396642611405,4.098371166900469,4.415543049966864,4.499525573457056,3.5519254034340224,4.1820662169997185,3.926658227450865,3.9563554377969754,4.558562312281725,4.391659582222731,4.2873614193018845,4.224490711996826,4.2982940756334935,4.501529583802055,4.547627171022467,4.497956867278885,4.506131383545597,4.542500461429966,4.128711315216352,4.421682477738767,4.530853006155816,4.2620261253418015,4.196031978605835,4.58309950148001,4.3296841816464005,4.536813441164082,3.943812886185422,4.4547369616215295
4.546373547399019,4.015505854797879,4.581822803473503,4.785198057095415,4.363432651246152,3.9250394097078667,3.623102161470329,4.015995369687318,4.486502094098682,4.424917350542107,4.509412130806554,4.553638819835186,4.385185662743604,4.583047691814792,3.7113991682479983,4.273002189291746,3.9233951401464653,4.475453135441319,4.635254616171798,3.9560168584409245,4.0875471507742756,4.585631114841408,4.05859055774368,4.172498378121078,4.460216294426422,4.584371305492825,4.742649426203262,4.854387437570808,4.695561562544654,4.539337957366986,4.685940803452651,4.8630096858179765,4.457166533332265,3.7685291754440375,4.584516653529586,4.510226892075519,3.8033372236102565,3.483463114095966,4.459084532446834,4.32789594717945,4.3863204584360975,4.615051672152078,4.310932296789212,3.9589317342564296,4.13861654383534,4.462154483503693,4.129364844277916,3.3434261005602344,4.5135051960332255,4.3820138998037095,4.652055974317118,3.9443969207567955,4.5684148684844335,3.8132655329973906,4.026081764424905,4.154052179946947,4.562924504718757,4.8447847112327285,4.6052034160542945,4.127532696884179,4.399344026269285,4.687298025175338
4.505218521987352,3.6934192995164556,4.5802886738603865,4.779561704132393,4.438564300656575,3.2640373319036025,3.8235682288049833,3.6798609246056655,4.514226445252621,4.423579815675955,4.506154674403885,4.600197328479909,4.384292269945581,4.590009767002818,4.112085120119283,4.262968178688555,3.5325454245284353,4.55712129667177,4.614967752866966,3.8009892767387843,3.8005331648493392,4.590312328623172,4.095352165520502,4.259516163349069,4.457381309716408,4.6419959029383815,4.765172148376508,4.830760390701008,4.69795650112424,4.5317271038772216,4.724483792442447,4.84600185460645,4.521661345677893,3.479639617326722,4.607881806066437,4.5083846718746425,3.91208397303414,3.702264810570481,4.407289036652492,4.1940690104303044,4.315345448225799,4.574332220569365,4.434826837663572,4.072794651851471,4.146076402783598,4.479315442528719,4.147216150683567,3.7643762041199285,4.577242516652192,4.468814957005285,4.6774064373381075,3.763085620066643,4.5631004712043435,3.6791906751112187,3.7387137345576558,4.049661214160912,4.564954969023682,4.814760776819373,4.615572187148633,3.86925359593594,4.371784022430956,4.697507116011213
4.144305456222567,4.493713145574863,4.075521439226596,4.539439984421783,4.179172383262303,4.389367696200013,4.353457166661715,4.491357823788553,3.975162352312289,2.4127844558043576,3.775884123016516,4.313810004696472,3.319217071492745,4.10411206937992,4.461986703309228,3.9006615229384742,4.471270626311128,4.42470373142787,4.2520894007602426,4.5087976554511675,4.508861513017923,4.10310298671968,4.174233378274271,4.129890090915196,3.398329412549709,4.45947933164372,4.532741226621054,4.682264289119476,4.373646874212791,3.919721226940099,4.5195128355845124,4.679962241837663,4.260750971633906,4.445695971765478,4.206118938106268,3.782416709399989,4.304827512410855,4.428023508696719,4.036702501447409,4.267380399714755,4.077405856451099,4.300819431243253,4.393420247591233,4.239504049271927,4.104846842301266,3.7424524405776625,4.111717245802008,4.425159489874855,4.365448602807091,4.287536900543939,4.372697820825407,4.502017167496482,4.027990853763696,4.344548702856189,4.501366355561167,4.191068597888061,4.01983312306828,4.688038542884368,4.1826099375319234,4.520594821269522,3.7053010739489,4.376091312426803
4.101948810626261,4.5319305281183135,3.9499792378326455,4.499410759375131,4.22833005365711,4.437431236872798,4.408224446429941,4.529718288341477,3.9592696217672834,3.4482272268834255,3.468901148431857,4.31185255135873,3.7097850808290653,4.0036712417440645,4.505232979923146,4.037880969344018,4.511986718816246,4.446568750447058,4.179061837259514,4.5467097866125314,4.5451887690176545,3.9969076230160456,4.254762186283613,4.214398570186408,2.7561139936054784,4.465389153323192,4.508551924817767,4.658335285934168,4.316740451746513,3.7220741712491288,4.509849377644873,4.653163100346953,4.2842543390985774,4.489531633900739,4.161755779755195,3.4898794350065403,4.365705082473865,4.474375593551827,4.04491300660457,4.309262359337714,4.1245550547870105,4.262202450692585,4.431399638149487,4.309837075112746,4.197406317194522,3.7230502470433984,4.20333565878339,4.471978342352523,4.3791605632207,4.3249133038070315,4.341743546256078,4.540449267041209,3.8817809614031775,4.399273987397162,4.538983138877347,4.261357650620515,3.881969899970374,4.667876302192383,4.105545238070917,4.555642998093678,3.8231870642433727,4.326187719893775
4.388060705282343,4.5660645017999295,4.174838937549624,4.556437351054702,3.9079905248992195,4.484750512166963,4.4225634371746825,4.5646269847440255,3.538276715221758,4.054094361248607,4.0924586153926885,3.9701092786782826,4.074294282341344,4.102354040228799,4.4753459468569545,4.195476497009161,4.543086902647755,4.225231642171474,4.391927837117553,4.568971878468509,4.58324241678645,4.127985862723949,4.290880489806183,4.1559461407413405,4.062252715603083,4.24199533627953,4.419904036871539,4.739730511070298,4.363594547918567,4.164334551933278,4.349701947193754,4.722568873382559,3.891030275650285,4.514306222842521,3.977933601190638,4.07943472752776,4.38443496742756,4.487412847844721,4.347735096025603,4.45727560895444,4.361476119559245,4.474972932443393,4.269678482551298,4.313393994342276,4.262858484935766,3.815234486704121,4.258538186319326,4.480752958985525,4.084952102774549,4.05275871147551,4.196985111385928,4.563954539785767,4.185079410137539,4.435445882348314,4.571923892222966,4.367381459693949,4.11072122977287,4.756365470363955,4.123575942276636,4.5951544289414,4.212578786241998,4.31288100880291
4.546017523531643,3.799202968350065,4.5987211558276835,4.794241502154964,4.421512757362778,3.7640745986045494,3.739192156707987,3.7998719613915126,4.51963007567453,4.447951918069035,4.528177028787918,4.59151489353647,4.410132015416908,4.603671871927509,3.9341263222296865,4.298995032483376,3.635547837586788,4.528787510148163,4.641678591632103,3.7233150291290085,3.9120701377164853,4.605163863037971,4.114627340073105,4.246500513809759,4.48111691419404,4.624608893462298,4.764849636251777,4.852778085827825,4.710630436574881,4.555014148173343,4.715790603563056,4.864677724405916,4.506144083891537,3.2806790332478135,4.612086724872827,4.529593849684009,3.893453206744063,3.0958685481242356,4.457504469187334,4.295186396558384,4.379403735683212,4.612128790767172,4.3885688554072155,4.05536409556275,4.178343754258452,4.491768080947119,4.174148338795584,3.2939432775319655,4.559270735181733,4.443191946255811,4.678130504948696,3.694966168298235,4.584078484040756,3.7710982134292603,3.8174841648160136,4.144914391366972,4.5820751388466165,4.839879832756558,4.626560616357444,3.9707590952411147,4.411714018802349,4.706018497280896
