187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
187,187,182,187,182,187,187,187,182,187,187,182,187,187,187,187,187,187,182,187,187,187,187,182,187,182,182,182,182,187,187,187,182,182,182,182,182
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
367,367,362,367,362,367,367,367,362,367,367,362,367,367,367,367,367,367,362,367,367,367,367,362,367,362,362,362,362,367,367,367,362,362,362,362,362
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
549,549,544,549,544,549,549,549,544,549,549,544,549,549,549,549,549,549,544,549,549,549,549,544,549,544,544,544,544,549,549,549,544,544,544,544,544
