1,1007787,188782
2,991914,185945
3,981378,185290
4,987023,191834
5,1010512,186425
6,1019725,185360
7,987393,155196
8,1005622,196721
9,988847,182726
10,991475,189246
11,994132,184101
12,989290,190893
13,990699,175622
14,1007851,178180
15,977169,168709
16,980467,174599
17,1010529,188063
18,1002656,182831
19,986784,189257
20,988148,191456
21,1015525,187289
22,997139,190529
23,998414,174307
24,1019192,184386
25,1008673,186426
26,998683,199280
27,1010860,190226
28,1000295,183161
29,986981,191538
30,987300,172039
31,995864,183626
32,1015907,177298
33,998516,185336
34,1006867,195704
35,986875,194063
36,988409,190110
37,993064,184230
38,990659,188644
39,976051,170124
40,997999,187182
41,998242,176400
42,987886,194211
43,993695,172740
44,999759,199616
45,988391,190860
46,1008593,193400
47,993479,149169
48,984799,188189
49,991301,170877
50,1002785,196553
51,1002790,165081
52,1008765,194249
53,988121,149361
54,989660,190023
55,987760,191514
56,981473,175702
57,989713,182017
58,995323,190253
59,1012134,173266
60,975540,163839
61,987179,166275
62,990901,163672
63,975677,163929
64,990127,188355
65,991079,189613
66,986649,192732
67,993670,189708
68,996874,205731
69,993724,188209
70,996629,153139
71,990424,192298
72,997759,191257
73,989889,173918
74,997718,198969
75,998787,170898
76,993446,189967
77,1002852,182980
78,998567,172437
79,985623,187129
80,1005367,154732
81,1006221,186599
82,1003463,186794
83,998648,180169
84,1000600,156005
85,986530,192155
