1,11,11,11,1015440,179163
2,8,8,8,985830,194851
3,14,14,14,991683,191917
4,15,15,15,987493,191455
5,19,19,19,989767,192591
6,8,8,8,1007787,188782
7,19,19,19,1009664,186332
8,11,11,11,991914,185945
9,20,20,20,999091,176467
10,12,12,12,1019922,188436
11,15,15,15,1005298,195519
12,16,16,16,987124,190983
13,18,18,18,988957,191654
14,9,9,9,996376,185251
15,12,12,12,987023,191834
16,11,11,11,990505,187286
17,20,20,20,1010512,186425
18,7,7,7,995254,200741
19,11,11,11,1019725,185360
20,12,12,12,988245,147917
21,12,12,12,990537,148237
22,11,11,11,1020156,188524
23,14,14,14,989264,189736
24,16,16,16,993890,180170
25,7,7,7,983941,156992
26,8,8,8,987481,191986
27,10,10,10,985355,180529
28,6,6,6,986150,189897
29,17,17,17,987393,155196
30,10,10,10,1005622,196721
31,13,13,13,998245,201624
32,15,15,15,989248,190419
33,5,5,5,985850,192383
34,20,20,20,990618,187601
35,15,15,15,1011205,178253
36,18,18,18,1001141,186934
37,6,6,6,988847,182726
38,10,10,10,1012691,186023
39,17,17,17,996397,187500
40,8,8,8,984947,193208
41,10,10,10,991475,189246
42,7,7,7,998174,186391
43,13,13,13,988695,192694
44,15,15,15,997954,180624
45,14,14,14,1010794,186254
46,5,5,5,999770,179121
47,18,18,18,999642,149450
48,12,12,12,995865,174365
49,19,19,19,1004112,160077
50,11,11,11,994132,184101
51,14,14,14,1005212,186648
52,14,14,14,989290,190893
53,5,5,5,990699,175622
54,20,20,20,999234,199572
55,15,15,15,990971,176374
56,7,7,7,989440,189866
57,8,8,8,982331,184457
58,17,17,17,990627,188340
59,5,5,5,994598,184378
60,20,20,20,993010,176359
61,16,16,16,1008607,186406
62,12,12,12,987668,192515
63,11,11,11,987474,182114
64,9,9,9,990119,148175
65,19,19,19,1007851,178180
66,19,19,19,988918,190528
67,12,12,12,995105,200446
68,12,12,12,987451,192858
69,19,19,19,986926,181253
70,6,6,6,1003066,176675
71,16,16,16,988873,192018
72,11,11,11,983934,157198
73,8,8,8,997920,180002
74,11,11,11,980467,174599
75,14,14,14,1010529,188063
76,10,10,10,1000142,195641
77,18,18,18,998910,178800
78,9,9,9,998725,176443
79,12,12,12,984974,180049
80,15,15,15,990201,189340
81,7,7,7,986784,189257
82,20,20,20,988148,191456
83,18,18,18,999944,197560
84,14,14,14,994246,188089
85,11,11,11,975387,172167
86,14,14,14,987810,190414
87,16,16,16,983056,184254
88,12,12,12,1015525,187289
89,6,6,6,988128,147913
90,9,9,9,997139,190529
91,11,11,11,1000045,196411
92,11,11,11,993046,176418
93,5,5,5,989109,192068
94,13,13,13,1001550,186957
95,6,6,6,989710,148185
96,19,19,19,989151,190688
97,17,17,17,986469,190656
98,5,5,5,987745,192812
99,16,16,16,989024,184663
100,9,9,9,1011494,178732
101,9,9,9,989106,191351
102,9,9,9,1000411,149924
103,8,8,8,987495,183684
104,15,15,15,995836,176793
105,17,17,17,985427,187923
106,12,12,12,995853,183494
107,18,18,18,989248,190419
108,7,7,7,986998,191780
109,8,8,8,987541,191295
110,17,17,17,994058,188141
111,12,12,12,1000284,194872
112,13,13,13,1008933,186431
113,7,7,7,999849,198346
114,16,16,16,988025,191111
115,20,20,20,1008673,186426
116,12,12,12,989078,191422
117,19,19,19,989766,148128
118,8,8,8,999021,169584
119,20,20,20,996611,186841
120,19,19,19,998010,183432
121,6,6,6,989330,192322
122,17,17,17,988566,190795
123,17,17,17,998683,199280
