1,998055,216625
2,997588,230405
3,987714,214449
4,984839,209257
5,987039,202831
6,979755,199948
7,997442,234789
8,999942,232988
9,998793,227318
10,986081,213355
11,993636,217853
12,982800,201892
13,981184,196664
14,985140,207907
15,987427,199572
16,994257,219133
17,986725,205255
18,987623,212419
19,997115,231827
20,984886,203169
21,982510,202631
22,1000526,236143
23,989243,222888
24,995363,221129
25,997612,222699
26,983213,203860
27,1000882,243865
28,1000973,245579
29,982117,198020
30,1002621,248782
31,997071,238760
32,983535,208797
33,983307,199130
34,980647,195430
35,1000943,243319
36,981727,196790
37,1000414,230244
38,991573,214005
39,985936,201694
40,980550,196936
41,986090,209048
42,987544,201086
43,985302,203521
44,982070,199262
45,990015,213531
46,995834,230961
47,993320,217136
48,993004,230538
49,988525,214060
50,989336,217208
51,1002547,248186
52,998895,225010
53,981870,199446
54,1001896,238185
55,983706,214649
56,983444,206482
57,986819,206980
58,998196,231506
59,982315,199144
60,992731,216963
61,990496,217612
62,985223,199162
63,994005,232959
64,988530,221086
65,982341,201343
66,998740,237262
67,981192,198199
68,984112,206087
69,981807,199060
70,991113,216227
71,990664,213169
72,982772,205229
73,987202,209353
74,999336,233565
75,989193,213682
76,1000435,241862
77,988096,206273
78,981681,199944
79,997988,240415
80,983757,201419
81,1002457,252249
82,990888,213044
83,1006404,255549
84,989903,201373
85,989811,224885
86,984194,208086
87,988643,216129
88,989607,217865
89,998632,240096
90,987963,208829
91,999686,228929
92,984122,201002
93,1001350,241723
94,989309,219188
95,987919,214224
96,985300,208232
97,993428,232185
98,988942,211839
99,980961,197058
100,985981,200960
101,993152,229253
102,1001832,239445
103,991913,228524
104,990783,221847
105,999907,228636
106,989422,215678
107,993123,217087
108,984279,200896
