1,998055,216625
2,997588,230405
3,987714,214449
4,984839,209257
5,987039,202831
6,999942,232988
7,998793,227318
8,986081,213355
9,993636,217853
10,986681,217963
11,982800,201892
12,981184,196664
13,985140,207907
14,987427,199572
15,987623,212419
16,997115,231827
17,984886,203169
18,982510,202631
19,992823,215274
20,1000526,236143
21,989243,222888
22,984196,201155
23,995363,221129
24,994026,227696
25,990835,226602
26,983213,203860
27,1000882,243865
28,1000973,245579
29,987383,210880
30,982117,198020
31,1002621,248782
32,997071,238760
33,983535,208797
34,983307,199130
35,986239,209927
36,980647,195430
37,991633,217919
38,1000943,243319
39,988065,214701
40,981727,196790
41,1000414,230244
42,991573,214005
43,985936,201694
44,980550,196936
45,986090,209048
46,987544,201086
47,985302,203521
48,982070,199262
49,990015,213531
50,986292,205354
51,986727,212657
52,995834,230961
53,993004,230538
54,988525,214060
55,997799,225522
56,989336,217208
57,998895,225010
58,983781,209203
59,1001896,238185
60,1003777,250866
61,998196,231506
62,984484,199467
63,985369,210521
64,990496,217612
65,985223,199162
66,994005,232959
67,988530,221086
68,982341,201343
69,998740,237262
70,989817,210271
71,981807,199060
72,990664,213169
73,982772,205229
74,988555,221340
75,989177,221062
76,987202,209353
77,999688,239772
78,1000814,245520
79,999336,233565
80,989193,213682
81,986863,207325
82,989216,211094
83,988096,206273
84,981681,199944
85,987660,214517
86,990888,213044
87,992029,215112
88,989811,224885
89,995455,217958
90,988643,216129
91,981613,198082
92,982762,204598
93,987963,208829
94,999500,243145
95,989341,205582
96,980350,196060
97,999686,228929
98,989309,219188
99,996324,221125
100,987588,212364
101,988942,211839
102,985981,200960
103,989224,208182
104,1000931,248010
105,991913,228524
106,989422,215678
107,982428,197735
108,993123,217087
109,987635,204842
110,985042,202430
111,984279,200896
112,990494,225214
113,991832,215021
