1,11,11,11,1015440,179163
2,8,8,8,985830,194851
3,14,14,14,991683,191917
4,15,15,15,987493,191455
5,19,19,19,989767,192591
6,8,8,8,1007787,188782
7,18,18,18,1005373,195239
8,19,19,19,1009664,186332
9,11,11,11,991914,185945
10,20,20,20,999091,176467
11,5,5,5,981378,185290
12,12,12,12,1019922,188436
13,15,15,15,1005298,195519
14,16,16,16,987124,190983
15,18,18,18,988957,191654
16,9,9,9,996376,185251
17,12,12,12,987023,191834
18,11,11,11,990505,187286
19,20,20,20,1010512,186425
20,7,7,7,995254,200741
21,12,12,12,988245,147917
22,12,12,12,990537,148237
23,11,11,11,1020156,188524
24,14,14,14,989264,189736
25,13,13,13,986416,194065
26,16,16,16,993890,180170
27,7,7,7,983941,156992
28,8,8,8,987481,191986
29,10,10,10,985355,180529
30,6,6,6,986150,189897
31,17,17,17,987393,155196
32,10,10,10,1005622,196721
33,13,13,13,998245,201624
34,15,15,15,989248,190419
35,5,5,5,985850,192383
36,20,20,20,990618,187601
37,15,15,15,1011205,178253
38,18,18,18,1001141,186934
39,6,6,6,988847,182726
40,17,17,17,996397,187500
41,8,8,8,984947,193208
42,10,10,10,991475,189246
43,7,7,7,998174,186391
44,13,13,13,988695,192694
45,15,15,15,997954,180624
46,14,14,14,1010794,186254
47,5,5,5,999770,179121
48,18,18,18,999642,149450
49,12,12,12,995865,174365
50,11,11,11,987375,190446
51,11,11,11,994132,184101
52,14,14,14,1005212,186648
53,20,20,20,999234,199572
54,15,15,15,990971,176374
55,7,7,7,989440,189866
56,8,8,8,982331,184457
57,17,17,17,990627,188340
58,5,5,5,994598,184378
59,16,16,16,1008607,186406
60,12,12,12,987668,192515
61,11,11,11,975343,172184
62,11,11,11,987474,182114
63,9,9,9,990119,148175
64,19,19,19,988918,190528
65,6,6,6,977169,168709
66,12,12,12,995105,200446
67,12,12,12,987451,192858
68,19,19,19,986926,181253
69,6,6,6,1003066,176675
70,16,16,16,988873,192018
71,11,11,11,983934,157198
72,8,8,8,997920,180002
73,11,11,11,980467,174599
74,17,17,17,998235,186592
75,14,14,14,1010529,188063
76,10,10,10,1000142,195641
77,9,9,9,998725,176443
78,12,12,12,984974,180049
79,15,15,15,990201,189340
80,7,7,7,986784,189257
81,20,20,20,988148,191456
82,18,18,18,999944,197560
83,11,11,11,975387,172167
84,11,11,11,987936,192123
85,14,14,14,987810,190414
86,16,16,16,983056,184254
87,12,12,12,1015525,187289
88,6,6,6,988128,147913
89,11,11,11,1000045,196411
90,7,7,7,991289,192259
91,11,11,11,993046,176418
92,5,5,5,989109,192068
93,13,13,13,1001550,186957
94,6,6,6,989710,148185
95,20,20,20,996105,201053
96,19,19,19,989151,190688
97,17,17,17,986469,190656
98,5,5,5,987745,192812
99,16,16,16,989024,184663
100,9,9,9,1011494,178732
101,9,9,9,989106,191351
102,9,9,9,1000411,149924
103,8,8,8,987495,183684
104,15,15,15,995836,176793
105,12,12,12,995853,183494
106,9,9,9,998414,174307
107,18,18,18,989248,190419
108,7,7,7,986998,191780
109,12,12,12,986397,180675
110,8,8,8,987541,191295
111,17,17,17,994058,188141
112,13,13,13,1008933,186431
113,15,15,15,986998,191780
114,7,7,7,999849,198346
115,16,16,16,988025,191111
116,20,20,20,1008673,186426
117,12,12,12,989078,191422
118,15,15,15,990398,148734
119,20,20,20,996611,186841
120,5,5,5,1002310,184749
121,17,17,17,996556,198777
122,19,19,19,990885,180964
123,6,6,6,989330,192322
