1,17,17,17,956273,154603
2,8,8,8,962915,150096
3,8,8,8,955875,173840
4,6,6,6,955935,173177
5,14,14,14,942256,140575
6,17,17,17,954215,164472
7,9,9,9,962979,173105
8,12,12,12,956468,150543
9,13,13,13,960354,147797
10,8,8,8,953136,151081
11,19,19,19,956224,154211
12,6,6,6,955865,174399
13,18,18,18,959067,146360
14,16,16,16,952514,145452
15,14,14,14,960801,148170
16,17,17,17,962794,167751
17,7,7,7,956123,154059
18,6,6,6,954738,164193
19,17,17,17,952446,167140
20,17,17,17,943017,161396
21,7,7,7,956007,150166
22,5,5,5,956210,174241
23,6,6,6,961838,149047
24,13,13,13,961558,148805
25,19,19,19,954215,164357
26,18,18,18,961305,157299
27,5,5,5,952751,147917
28,16,16,16,954485,164535
29,19,19,19,953146,147666
30,9,9,9,965724,153872
31,19,19,19,963038,150442
32,15,15,15,959387,146724
33,13,13,13,955979,173184
34,7,7,7,962640,167441
35,6,6,6,951998,144721
36,9,9,9,916370,125007
37,16,16,16,956008,153893
38,9,9,9,945907,154996
39,16,16,16,956376,174216
40,15,15,15,945764,154953
41,8,8,8,962420,149583
42,13,13,13,931471,127744
43,16,16,16,954485,164535
44,10,10,10,955985,173117
45,9,9,9,955480,149441
46,12,12,12,952555,148002
47,14,14,14,955864,173616
48,7,7,7,963166,150590
49,17,17,17,955556,174449
50,14,14,14,955729,149652
51,9,9,9,953712,147193
52,16,16,16,962584,149784
53,13,13,13,963195,167667
54,13,13,13,953319,151216
55,8,8,8,962945,171477
56,14,14,14,931145,127794
57,5,5,5,959998,147416
58,13,13,13,955700,174443
59,11,11,11,956237,154768
60,6,6,6,960970,157051
61,19,19,19,955504,149342
62,15,15,15,947863,171593
