182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
182,182,182,182,177,177,182,182,182,177,182,182,182,182,182,177,182,177,182,177,177,177,182,182,182,177,177,182,177,177,177,177,177,182,177,182,177,177,177,182,182,177,177,177,182,177,177,182,182,182,182,177,177,177,177,182,177,182,177,177,182,182,177,182
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
358,358,358,358,353,353,358,358,358,353,358,358,358,358,358,353,358,353,358,353,353,353,358,358,358,353,353,358,353,353,353,353,353,358,353,358,353,353,353,358,358,353,353,353,358,353,353,358,358,358,358,353,353,353,353,358,353,358,353,353,358,358,353,358
