182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
182,187,182,182,187,182,182,187,187,182,182,187,182,182,187,182,182,182,182,182,187,187,182,187,182,187,182,182,182,182,182,182,182,187,182,182,187,182,182,182,187,182,187,182,182,187,187,182,187,182,182,182,187,182,187,182,182,182,182,187,182,182,182,182,182,182,182,182,182,187,182,182,187,187,182,182,187,187,182,187,187
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
360,365,360,360,365,360,360,365,365,360,360,365,360,360,365,360,360,360,360,360,365,365,360,365,360,365,360,360,360,360,360,360,360,365,360,360,365,360,360,360,365,360,365,360,360,365,365,360,365,360,360,360,365,360,365,360,360,360,360,365,360,360,360,360,360,360,360,360,360,365,360,360,365,365,360,360,365,365,360,365,365
