1,1026827,187370
2,999699,211456
3,1039396,195150
4,1056410,179826
5,1031337,216065
6,1005956,209182
7,1010292,213586
8,999813,211271
9,1036940,206397
10,1029344,201025
11,1033994,197700
12,1044006,215344
13,1027347,202246
14,1034220,158190
15,1041470,198187
16,1009337,222305
17,1021805,204286
18,1001638,212153
19,1036664,226616
20,1037158,185173
21,999702,214421
22,998181,210363
23,1041175,197240
24,1031098,199611
25,1056586,201657
26,1046004,224452
27,1027764,202413
28,1014358,211317
29,1031655,215400
30,1062651,207240
31,1044227,155449
32,1035029,195293
33,1003982,213272
34,1034304,198012
35,1012386,212417
36,1006208,215038
37,1001849,216405
38,1054794,186010
39,1017277,199043
40,1011262,196204
41,1042030,187200
42,1025071,204002
43,1018687,195268
44,1063266,210883
45,1018402,208385
46,1044583,209515
47,1032191,220265
48,1000087,214058
49,1009245,210837
50,1001063,215370
51,999212,211741
52,1050138,201742
53,1047886,184506
54,1048420,216295
55,1038777,197122
56,1044181,198986
57,1052510,196955
