1,17,17,17,956273,154603
2,8,8,8,962915,150096
3,8,8,8,955875,173840
4,6,6,6,955935,173177
5,17,17,17,954215,164472
6,9,9,9,962979,173105
7,12,12,12,956468,150543
8,13,13,13,960354,147797
9,15,15,15,954374,147999
10,8,8,8,953136,151081
11,15,15,15,931488,128115
12,19,19,19,956224,154211
13,6,6,6,955865,174399
14,18,18,18,959067,146360
15,16,16,16,952514,145452
16,14,14,14,960801,148170
17,17,17,17,962794,167751
18,7,7,7,956123,154059
19,6,6,6,954738,164193
20,17,17,17,943017,161396
21,7,7,7,956007,150166
22,5,5,5,956210,174241
23,5,5,5,952947,147728
24,6,6,6,961838,149047
25,18,18,18,961305,157299
26,19,19,19,955751,173314
27,5,5,5,952751,147917
28,12,12,12,954547,148223
29,19,19,19,953146,147666
30,9,9,9,965724,153872
31,19,19,19,963038,150442
32,15,15,15,959387,146724
33,14,14,14,953085,143958
34,13,13,13,955979,173184
35,7,7,7,962640,167441
36,6,6,6,931915,128504
37,6,6,6,951998,144721
38,9,9,9,916370,125007
39,16,16,16,956008,153893
40,9,9,9,945907,154996
41,16,16,16,956376,174216
42,15,15,15,945764,154953
43,13,13,13,931471,127744
44,10,10,10,955985,173117
45,20,20,20,931332,127707
46,16,16,16,955831,173853
47,7,7,7,963166,150590
48,15,15,15,952545,166891
49,19,19,19,962130,149314
50,17,17,17,955556,174449
51,14,14,14,955729,149652
52,9,9,9,953712,147193
53,19,19,19,956290,150468
54,10,10,10,945760,145709
55,13,13,13,963195,167667
56,8,8,8,962945,171477
57,14,14,14,931145,127794
58,5,5,5,959998,147416
59,13,13,13,955700,174443
60,11,11,11,956237,154768
61,6,6,6,960970,157051
62,5,5,5,953979,147485
63,18,18,18,956220,154410
64,15,15,15,956047,174328
65,20,20,20,962029,149224
66,15,15,15,947863,171593
