1,93,93,93,8444,s
2,93,93,93,8444,s
3,93,93,93,8444,s
4,93,93,93,8444,s
5,93,93,93,8444,s
6,93,93,93,8444,s
7,93,93,93,8444,s
8,93,93,93,8444,s
9,93,93,93,8444,s
10,93,93,93,8444,s
11,93,93,93,8444,s
12,93,93,93,8444,s
13,93,93,93,8444,s
14,93,93,93,8444,s
15,93,93,93,8444,s
16,93,93,93,8444,s
17,93,93,93,8444,s
18,93,93,93,8444,s
19,93,93,93,8444,s
20,93,93,93,8444,s
21,93,93,93,8444,s
22,93,93,93,8444,s
23,93,93,93,8444,s
24,186,186,186,15830,m
25,186,186,186,15830,m
26,186,186,186,15830,m
27,186,186,186,15830,m
28,186,186,186,15830,m
29,186,186,186,15830,m
30,186,186,186,15830,m
31,186,186,186,15830,m
32,186,186,186,15830,m
33,186,186,186,15830,m
34,186,186,186,15830,m
35,186,186,186,15830,m
36,186,186,186,15830,m
37,186,186,186,15830,m
38,186,186,186,15830,m
39,186,186,186,15830,m
40,186,186,186,15830,m
41,186,186,186,15830,m
42,186,186,186,15830,m
43,186,186,186,15830,m
44,186,186,186,15830,m
45,186,186,186,15830,m
46,186,186,186,15830,m
47,186,186,186,15830,m
48,186,186,186,15830,m
49,186,186,186,15830,m
50,186,186,186,15830,m
51,186,186,186,15830,m
52,186,186,186,15830,m
53,186,186,186,15830,m
54,186,186,186,15830,m
55,186,186,186,15830,m
56,186,186,186,15830,m
57,186,186,186,15830,m
58,186,186,186,15830,m
59,186,186,186,15830,m
60,186,186,186,15830,m
61,186,186,186,15830,m
62,186,186,186,15830,m
63,186,186,186,15830,m
64,186,186,186,15830,m
65,186,186,186,15830,m
66,186,186,186,15830,m
67,186,186,186,15830,m
68,186,186,186,15830,m
69,186,186,186,15830,m
70,279,279,279,26473,l
71,279,279,279,26473,l
72,279,279,279,26473,l
73,279,279,279,26473,l
74,279,279,279,26473,l
75,279,279,279,26473,l
76,279,279,279,26473,l
77,279,279,279,26473,l
78,279,279,279,26473,l
79,279,279,279,26473,l
80,279,279,279,26473,l
81,279,279,279,26473,l
82,279,279,279,26473,l
83,279,279,279,26473,l
84,279,279,279,26473,l
85,279,279,279,26473,l
86,279,279,279,26473,l
87,279,279,279,26473,l
88,279,279,279,26473,l
89,279,279,279,26473,l
90,279,279,279,26473,l
91,279,279,279,26473,l
92,279,279,279,26473,l
