203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
203,198,203,198,198,203,198,198,198,198,198,198,203,198,198,203,198,203,198,198,198,203,198,198,198,203,198,198,198,198,198,198,198,203,198,198,203,198,198,198,198,203,198,198,203,198,203,203,198,198,203,203,198,198,198,198,203,198,198
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
395,390,395,390,390,395,390,390,390,390,390,390,395,390,390,395,390,395,390,390,390,395,390,390,390,395,390,390,390,390,390,390,390,395,390,390,395,390,390,390,390,395,390,390,395,390,395,395,390,390,395,395,390,390,390,390,395,390,390
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
590,585,590,585,585,590,585,585,585,585,585,585,590,585,585,590,585,590,585,585,585,590,585,585,585,590,585,585,585,585,585,585,585,590,585,585,590,585,585,585,585,590,585,585,590,585,590,590,585,585,590,590,585,585,585,585,590,585,585
