182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
182,187,187,182,182,182,187,187,187,182,182,182,187,182,187,182,182,182,187,182,182,187,182,187,182,182,187,182,182,187,182,187,187,187,182,182,187,182
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
362,367,367,362,362,362,367,367,367,362,362,362,367,362,367,362,362,362,367,362,362,367,362,367,362,362,367,362,362,367,362,367,367,367,362,362,367,362
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
540,545,545,540,540,540,545,545,545,540,540,540,545,540,545,540,540,540,545,540,540,545,540,545,540,540,545,540,540,545,540,545,545,545,540,540,545,540
