1,5,5,5,1016469,204833
2,8,8,8,1005339,216662
3,20,20,20,1006857,213858
4,19,19,19,1018022,208658
5,7,7,7,1024975,189629
6,18,18,18,1008278,217270
7,12,12,12,1004498,210299
8,7,7,7,1029105,201124
9,5,5,5,1031431,199148
10,20,20,20,1036481,209820
11,12,12,12,1004968,214906
12,5,5,5,1041423,196548
13,8,8,8,1033383,192561
14,8,8,8,997139,210456
15,9,9,9,1026827,187370
16,5,5,5,999699,211456
17,17,17,17,1010670,209362
18,18,18,18,1021496,205874
19,11,11,11,1048159,189722
20,13,13,13,1006639,218283
21,17,17,17,1003810,214055
22,9,9,9,1039396,195150
23,15,15,15,1007782,217519
24,5,5,5,1046931,205268
25,6,6,6,1056932,208679
26,17,17,17,1005825,218836
27,14,14,14,1004213,217302
28,15,15,15,1032439,194690
29,14,14,14,1019264,206776
30,6,6,6,994986,209607
31,11,11,11,1003245,218052
32,11,11,11,1015710,212345
33,12,12,12,1003030,213883
34,17,17,17,1015147,211529
35,13,13,13,1056410,179826
36,6,6,6,1005486,216571
37,20,20,20,1005752,210094
38,16,16,16,997180,209715
39,18,18,18,1023586,204647
40,16,16,16,1017003,214669
41,16,16,16,1031337,216065
42,20,20,20,1005956,209182
43,16,16,16,1010292,213586
44,6,6,6,1005266,210182
45,15,15,15,998144,211978
46,5,5,5,1014696,211100
47,8,8,8,1034920,151667
48,7,7,7,1048159,189722
49,8,8,8,1057430,208823
50,13,13,13,1037995,219699
51,9,9,9,1054716,156589
52,6,6,6,999813,211271
53,17,17,17,1019766,212216
54,18,18,18,1008922,216874
55,18,18,18,1036940,206397
56,16,16,16,1029344,201025
57,7,7,7,1006075,216209
58,11,11,11,1033994,197700
59,6,6,6,1006504,209561
60,20,20,20,1038262,212581
61,10,10,10,999441,214621
62,9,9,9,1005409,214635
63,16,16,16,1031145,199445
64,10,10,10,1043930,188188
65,13,13,13,998953,210856
66,15,15,15,1011438,209244
67,11,11,11,1029866,149855
68,11,11,11,1046862,205756
69,19,19,19,1033930,192582
70,12,12,12,1044006,215344
71,13,13,13,1003536,210444
72,17,17,17,1008542,213761
73,17,17,17,1032507,150804
74,11,11,11,1044131,185219
75,8,8,8,1005852,216347
76,9,9,9,1048159,189722
77,13,13,13,1027347,202246
78,14,14,14,1018251,201833
79,16,16,16,1043299,186412
80,7,7,7,1008717,214169
81,14,14,14,1034220,158190
82,15,15,15,998751,214579
83,16,16,16,1041470,198187
84,7,7,7,994983,209643
85,15,15,15,1018764,207053
86,17,17,17,1002492,213074
87,20,20,20,1023926,204484
88,6,6,6,999441,214621
89,15,15,15,1036732,152343
90,7,7,7,1009337,222305
91,12,12,12,1040589,196049
92,13,13,13,1039605,195626
93,8,8,8,999312,214453
94,15,15,15,1027066,192596
95,5,5,5,1032410,150761
96,14,14,14,1019286,212109
97,8,8,8,1021496,205874
98,19,19,19,1044160,195608
99,11,11,11,1024826,191849
100,19,19,19,1021805,204286
101,8,8,8,1001638,212153
102,16,16,16,1036664,226616
103,14,14,14,1033795,192204
104,15,15,15,1037158,185173
105,15,15,15,999602,214616
106,17,17,17,1029215,193010
107,13,13,13,1016118,211614
108,15,15,15,1057875,209068
109,12,12,12,1027755,192613
110,11,11,11,999602,214616
111,5,5,5,1029851,200619
112,10,10,10,1006703,215872
113,15,15,15,1004966,222367
114,20,20,20,999702,214421
115,17,17,17,1036745,152300
116,18,18,18,1048159,189722
117,19,19,19,998181,210363
118,7,7,7,1039975,195788
119,13,13,13,1030941,194260
120,12,12,12,1041175,197240
121,10,10,10,1005724,217606
122,11,11,11,1024731,189562
123,10,10,10,1037672,212642
124,9,9,9,1017680,209170
125,16,16,16,1016035,201324
126,19,19,19,1006056,218640
127,15,15,15,1037140,220313
128,10,10,10,1043971,187379
129,18,18,18,997363,209840
130,12,12,12,1004264,210335
131,18,18,18,1009027,211630
132,7,7,7,1015920,208210
133,8,8,8,1025517,192140
134,11,11,11,1003127,210507
135,15,15,15,1006822,209949
136,10,10,10,1007051,213897
137,9,9,9,1035801,210266
138,19,19,19,1041816,196744
139,10,10,10,1029847,198289
140,14,14,14,998751,214579
