1,1020757,267360
2,1013430,253702
3,1004533,237454
4,1009813,233928
5,1034319,239134
6,1021832,250761
7,1009335,251672
8,1015264,250558
9,1009127,246782
10,1005186,234972
11,1011708,251190
12,1023073,263955
13,1031638,256471
14,1008212,245071
15,1012916,236622
16,1025712,240468
17,1017753,258018
18,1023824,248269
19,1043355,248186
20,1012533,253087
21,1022200,237584
22,1018836,241690
23,1007052,248781
24,1016609,247036
25,1004825,240914
26,1011428,242144
27,1011126,268543
28,1010797,235168
29,1011577,255907
30,1027101,256330
31,1013582,260908
32,1009695,260016
33,1007014,236618
34,1003668,235564
35,1031869,246922
