192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
192,192,192,192,192,197,192,192,192,192,192,192,197,192,197,197,192,197,197,192,192,192,197,197,192,192,197,192,192,192,197,197,192,192,192,197,192,192,192,192,192,192,197,197,197,192,192,197,197,192,197,192,192,192,197,197,197,197,197,197
