4.307577452469163,4.2560065002897405,4.395988341302144,4.270299394509215,4.02991483032262,4.251806953464394,4.312402878404282,4.127957500091544,4.2769447365394635,4.46945178044457,4.048495744716351,4.698157872545611,4.412784234185695,4.275808065094926,3.729485818266018,4.218511184172572,4.472817273732373,4.455458959581663,4.285890526292578,4.2811653761600725,4.412401261306637,3.697542547999471,4.002097081384799,4.1912578946378565,4.549705879993482,4.062632316869515,3.83371983117074,3.7888402063603213,4.565165646665553,4.319486700030565,4.631428484929283,4.764279469604313,4.382200768503436,4.450660791058163,3.935166670662997,4.630406550247291,4.144281131600273,3.766866740476612,4.003388049549836,4.673817368037416,4.368925935218743,3.8915391967300197,3.542187781243994,3.837467486852516,4.454863070473039,4.465800579062707,4.231138336759882,3.97281845650796,4.621534095079519,4.111861746331043,4.269239431763928,4.530772198454831,4.74760964360445,4.638803504339194,4.098229592958054,4.372969067969962,4.341763731710634,4.300890691207355,4.566931705527572,4.271971068269482
4.5602467251488665,3.8851020161064587,4.605111810532389,4.415054413882241,3.7657010392210166,3.887621515833453,4.5214832436438614,4.457106978623837,4.5360636147125035,4.587592624366103,4.420107364900073,4.8143521304997074,4.608317104416278,3.8398386267991618,4.313833717465291,3.765921287893071,4.51677977409645,4.650949495951994,3.7829112223746213,3.979316254852655,4.610241413552708,4.129823501925207,4.244639781393242,4.489833970182206,4.617046747083414,4.424376090115775,4.020521342211909,4.316408279082976,4.714774353121513,4.563249196058174,4.71168996071447,4.871116029093373,4.499736130922134,4.613172605385809,3.915230925789221,4.764801282925415,4.4750774359501255,4.328022737347552,4.328342120539344,4.7650315663774645,4.369158198027692,4.060379610131973,4.195115356266741,4.285859856160503,4.600858447249963,4.551615852579545,4.449585370442495,3.845927202678848,4.752262280608181,3.53736219046515,3.895340880262764,4.634301533553885,4.847971446688824,4.725977596983933,4.141702637503254,4.588032809355356,4.5727624655717385,4.028929064188137,4.70860868399002,3.992688848711947
4.520778259543631,3.8779624478522883,4.574420939036659,4.390569244550303,3.537284056303024,3.8752947110841958,4.491283364347107,4.413151149576898,4.499455958672271,4.570294304252166,4.37202072259013,4.792598343833614,4.579729454940282,3.9446570405617902,4.249200692454463,3.739607543252715,4.51084759512296,4.620396869330165,3.855949965238774,3.9709742467578777,4.581264736393882,4.036388623473349,4.194923401326689,4.448979253705302,4.608046045516452,4.377208829893353,3.8987088481284,4.254512300645655,4.6919823925662225,4.5281323375074605,4.700657125152197,4.852483757091678,4.4814776506014375,4.589417514441793,3.756917129940607,4.743814282375582,4.426472480934372,4.2579770539747885,4.259958432737515,4.751951554693729,4.367480555822378,3.9694341733495078,4.111199315373881,4.2251906254004705,4.579499604509343,4.539037766697861,4.417061744310833,3.5855557129388433,4.732315398499418,3.2326195767722514,3.8994209776231608,4.619452144323235,4.828099393673227,4.713746594197592,4.105369685051279,4.556801248260304,4.539411524676474,4.022906717471933,4.687365726820976,3.974227335848256
4.3624273953111805,4.268002013146552,4.4028570870824675,4.182887032251398,3.9622380711428202,4.264712257483172,4.27995501439541,4.1352816282591744,4.287121314262396,4.428627294538767,4.053722634876221,4.7243063429065675,4.409591115757002,4.208876829446675,3.7620387808142284,4.224082895441513,4.413041915373303,4.48135787158235,4.283415809258002,4.2991611913298415,4.4118779645236055,3.1950024843665106,3.788584542092832,4.20141428944877,4.50693299156604,4.063400973703678,3.655825836656618,3.7587155726355395,4.566952955461138,4.335058549541869,4.603840029801795,4.779697541716458,4.320349785962964,4.4300351780906695,3.83088068570854,4.63535244511885,4.229416562925009,3.9842490626232268,4.151381547115674,4.656085520567046,4.284897891346289,3.6435325217405206,2.9448860833857244,3.6643550154291247,4.424470366013411,4.413256095877205,4.168311732011343,3.9563335632122336,4.619933763302142,4.062622298470811,4.280145243857834,4.49613581555202,4.7733420912708295,4.614700179757678,3.9291541512828543,4.375581530891326,4.3501468773768215,4.321044462814418,4.561334367562951,4.293232726112577
3.4655504910969386,4.52369470334951,4.188695641788976,4.434421261587816,4.448683861229257,4.520992725450597,4.31385035851472,4.086530424979412,4.082894208835892,4.505031232903647,4.108498463575518,4.51547802791187,4.269113626032637,4.559011272595811,4.175972083940752,4.510996753213035,4.588720759504103,4.113018090473931,4.549039265358261,4.529936362660086,4.252824104777899,4.336575103564601,4.3688506085197085,4.06856853883779,4.609380651635035,4.116763519813221,4.382867808954309,4.197526682052733,4.412962983584183,4.062193109474174,4.638094313390729,4.6133781643606495,4.4829778362949,4.398396642611405,4.415543049966864,4.477668240000934,3.5519254034340224,4.08495853876135,4.1820662169997185,4.641416738153629,4.558562312281725,4.391659582222731,4.2873614193018845,4.267163349435035,4.446026882976772,4.547627171022467,4.338041040615119,4.421682477738767,4.499735176049735,4.480623395597019,4.530853006155816,4.550313382826303,4.596205101371187,4.630321674635623,4.4478694911159025,4.196031978605835,4.131714267558392,4.536813441164082,4.4547369616215295,4.522349947493282
4.546373547399019,4.015505854797879,4.581822803473503,4.363432651246152,3.623102161470329,4.015995369687318,4.486502094098682,4.424917350542107,4.509412130806554,4.553638819835186,4.385185662743604,4.809725829932715,4.583047691814792,3.7113991682479983,4.273002189291746,3.9233951401464653,4.475453135441319,4.635254616171798,3.9560168584409245,4.0875471507742756,4.585631114841408,4.05859055774368,4.172498378121078,4.460216294426422,4.584371305492825,4.389232871514328,3.9298831062999313,4.272522340627107,4.695561562544654,4.539337957366986,4.685940803452651,4.8630096858179765,4.457166533332265,4.584516653529586,3.8033372236102565,4.748528842330083,4.459084532446834,4.3080830625617565,4.32789594717945,4.743177964338864,4.310932296789212,3.9589317342564296,4.13861654383534,4.232089507870874,4.569655027754413,4.5135051960332255,4.40616586215393,3.8132655329973906,4.733682659231585,3.386867375312733,4.026081764424905,4.603727073666173,4.845711492903381,4.701403610381865,4.038015625389306,4.562924504718757,4.547974088542441,4.127532696884179,4.687298025175338,4.095071305012777
4.505218521987352,3.6934192995164556,4.5802886738603865,4.438564300656575,3.8235682288049833,3.6798609246056655,4.514226445252621,4.423579815675955,4.506154674403885,4.600197328479909,4.384292269945581,4.778075547200766,4.590009767002818,4.112085120119283,4.262968178688555,3.5325454245284353,4.55712129667177,4.614967752866966,3.8009892767387843,3.8005331648493392,4.590312328623172,4.095352165520502,4.259516163349069,4.457381309716408,4.6419959029383815,4.390337108725008,3.996179372057836,4.274405906257598,4.69795650112424,4.5317271038772216,4.724483792442447,4.84600185460645,4.521661345677893,4.607881806066437,3.91208397303414,4.747052458468224,4.407289036652492,4.231199281240707,4.1940690104303044,4.769162353566705,4.434826837663572,4.072794651851471,4.146076402783598,4.260996195482628,4.603064937928762,4.577242516652192,4.450228309530508,3.6791906751112187,4.739656816386038,3.770226055623568,3.7387137345576558,4.646691675862658,4.811811802934798,4.735160961827607,4.2089497976917585,4.564954969023682,4.545583212662514,3.86925359593594,4.697507116011213,3.786989748369932
4.144305456222567,4.493713145574863,4.075521439226596,4.179172383262303,4.353457166661715,4.491357823788553,3.975162352312289,2.4127844558043576,3.775884123016516,4.313810004696472,3.319217071492745,4.635861756854379,4.10411206937992,4.461986703309228,3.9006615229384742,4.471270626311128,4.42470373142787,4.2520894007602426,4.5087976554511675,4.508861513017923,4.10310298671968,4.174233378274271,4.129890090915196,3.398329412549709,4.45947933164372,3.269525622695821,4.253503516409414,3.8850990415186564,4.373646874212791,3.919721226940099,4.5195128355845124,4.679962241837663,4.260750971633906,4.206118938106268,4.304827512410855,4.474293939666613,4.036702501447409,4.079531031163721,4.267380399714755,4.55056615271798,4.393420247591233,4.239504049271927,4.104846842301266,3.975653672727201,4.245664991087299,4.365448602807091,3.9808647498710688,4.344548702856189,4.457383911102507,4.397052481932192,4.501366355561167,4.39024091372448,4.705174730728761,4.518310552767099,4.273657226963044,4.01983312306828,3.9541155564754042,4.520594821269522,4.376091312426803,4.50341828868389
4.101948810626261,4.5319305281183135,3.9499792378326455,4.22833005365711,4.408224446429941,4.529718288341477,3.9592696217672834,3.4482272268834255,3.468901148431857,4.31185255135873,3.7097850808290653,4.6133432855853105,4.0036712417440645,4.505232979923146,4.037880969344018,4.511986718816246,4.446568750447058,4.179061837259514,4.5467097866125314,4.5451887690176545,3.9969076230160456,4.254762186283613,4.214398570186408,2.7561139936054784,4.465389153323192,3.6910726108109575,4.321514956061098,4.02958983984131,4.316740451746513,3.7220741712491288,4.509849377644873,4.653163100346953,4.2842543390985774,4.161755779755195,4.365705082473865,4.428194288829309,4.04491300660457,4.150891141122747,4.309262359337714,4.530571136886927,4.431399638149487,4.309837075112746,4.197406317194522,4.096697173924913,4.223927561896442,4.3791605632207,4.038198985982006,4.399273987397162,4.412997396226873,4.446857158823795,4.538983138877347,4.3827022840071805,4.688317627037856,4.504119388708449,4.336550733177281,3.881969899970374,3.7776911953760863,4.555642998093678,4.326187719893775,4.539925213399095
4.388060705282343,4.5660645017999295,4.174838937549624,3.9079905248992195,4.4225634371746825,4.5646269847440255,3.538276715221758,4.054094361248607,4.0924586153926885,3.9701092786782826,4.074294282341344,4.713318165043494,4.102354040228799,4.4753459468569545,4.195476497009161,4.543086902647755,4.225231642171474,4.391927837117553,4.568971878468509,4.58324241678645,4.127985862723949,4.290880489806183,4.1559461407413405,4.062252715603083,4.24199533627953,4.0583864286951785,4.345836032618607,4.164952245936072,4.363594547918567,4.164334551933278,4.349701947193754,4.722568873382559,3.891030275650285,3.977933601190638,4.38443496742756,4.477671163371998,4.347735096025603,4.342842815199553,4.45727560895444,4.428233390664337,4.269678482551298,4.313393994342276,4.262858484935766,4.146596352312064,3.908899750777157,4.084952102774549,3.578638786681638,4.435445882348314,4.422024714326892,4.457318324201788,4.571923892222966,4.132957395397806,4.777024284869582,4.360063657909482,4.27298465875711,4.11072122977287,4.129410750192076,4.5951544289414,4.31288100880291,4.58065384940277
