1,54,54,54,15470,s
2,54,54,54,15470,s
3,54,54,54,15470,s
4,54,54,54,15470,s
5,54,54,54,15470,s
6,54,54,54,15470,s
7,54,54,54,15470,s
8,54,54,54,15470,s
9,54,54,54,15470,s
10,54,54,54,15470,s
11,54,54,54,15470,s
12,54,54,54,15470,s
13,109,109,109,26246,m
14,109,109,109,26246,m
15,109,109,109,26246,m
16,109,109,109,26246,m
17,109,109,109,26246,m
18,109,109,109,26246,m
19,109,109,109,26246,m
20,109,109,109,26246,m
21,109,109,109,26246,m
22,109,109,109,26246,m
23,109,109,109,26246,m
24,109,109,109,26246,m
25,109,109,109,26246,m
26,109,109,109,26246,m
27,109,109,109,26246,m
28,109,109,109,26246,m
29,109,109,109,26246,m
30,109,109,109,26246,m
31,109,109,109,26246,m
32,109,109,109,26246,m
33,109,109,109,26246,m
34,109,109,109,26246,m
35,109,109,109,26246,m
36,109,109,109,26246,m
37,163,163,163,39048,l
38,163,163,163,39048,l
39,163,163,163,39048,l
40,163,163,163,39048,l
41,163,163,163,39048,l
42,163,163,163,39048,l
43,163,163,163,39048,l
44,163,163,163,39048,l
45,163,163,163,39048,l
46,163,163,163,39048,l
47,163,163,163,39048,l
48,163,163,163,39048,l
