1,1026827,187370
2,999699,211456
3,1039396,195150
4,1056410,179826
5,1031337,216065
6,1005956,209182
7,1010292,213586
8,999813,211271
9,1036940,206397
10,1029344,201025
11,1033994,197700
12,1044006,215344
13,1027347,202246
14,1034220,158190
15,1041470,198187
16,1009337,222305
17,1021805,204286
18,1001638,212153
19,1037158,185173
20,999702,214421
21,1041175,197240
22,1031098,199611
23,1046004,224452
24,1027764,202413
25,1031655,215400
26,1022607,205209
27,1062651,207240
28,1044227,155449
29,1050774,191674
30,1035029,195293
31,1053088,159708
32,1036929,217588
33,1044695,205038
34,1006208,215038
35,1001849,216405
36,1054794,186010
37,1011262,196204
38,1042030,187200
39,1018687,195268
40,1063266,210883
41,1026892,225766
42,1018274,207814
43,1030936,194629
44,1018402,208385
45,1022588,207974
46,1040657,221241
47,1032191,220265
48,1032695,209994
49,1037496,194540
50,1056447,192509
51,999212,211741
52,1050138,201742
53,1047886,184506
54,1048420,216295
55,1029324,150405
56,1042419,192750
57,1041251,196544
58,1038777,197122
59,1032830,189583
60,1003993,220684
61,1044181,198986
62,997112,209838
