4.297340479919875,4.2940206311490545,4.173045753606119,3.8813396494010517,4.518866405273849,4.696187765578324,4.213059127645851,4.13894940581364,2.385403921927877,4.277781906782949
4.356931561070335,4.361899424126108,4.359508280715482,4.0028867236867,4.558726486048817,4.723260424518645,4.360444312359465,4.248146334334314,3.9032639370634143,4.41900990613774
4.55563754022682,3.8538150650723377,4.252697981805434,4.420217952798794,4.674809702461597,4.7980403967856455,3.686507981784752,4.475587711433919,4.28901086980158,3.9201821455561006
4.54845595239535,3.8478420332952377,4.242624053499277,4.409307448021214,4.669953471614013,4.7947367642281575,3.650438646297957,4.466749122900241,4.273934803715976,3.9151860223881805
0.0,4.586249453341754,4.318791472360657,4.1137818850749195,4.129849565591125,4.48010397135993,4.499109496255446,3.793495921328266,4.292233564678378,4.498595907014291
4.426874739306351,4.089971677841732,4.064936714908851,4.226341166000197,4.58731502232867,4.737816002820854,3.7971038380920787,4.313445777510074,4.011564639772288,3.979655583825634
4.239529810114067,4.370747937610884,4.237629976783822,3.6429227676872715,4.48869647581612,4.677048156661227,4.308289124701924,4.0699848876215885,3.5862852519227046,4.3568076451681765
4.289717375040353,4.405581480281303,4.3430965716620165,3.8578864905987325,4.517134673983727,4.694935186997409,4.38074700177999,4.16857440725206,3.8927749476773625,4.429351200379227
4.15263450884276,4.423896497983947,4.244600171926567,3.104606389922516,4.442364381151632,4.647556507513838,4.353229670169844,3.950033547084653,3.821771327477626,4.388738770263989
4.179680965253863,4.382439561957974,4.159858368646917,3.5333925699805127,4.453100555138951,4.653918271795256,4.287773452098045,3.960228009367028,3.651390775690361,4.325903819868139
4.216645982777672,4.739700057411847,4.54680587658615,4.4650440115703365,3.768629108113308,4.188483265275964,4.674152252742691,4.355159748904227,4.55680091676692,4.667073723626627
4.290488429968983,4.302444037641292,4.177101366152942,3.8592969636026595,4.515133271067567,4.693803008854913,4.2227778576230195,4.1297722133494235,2.274654929459749,4.285294960849617
4.561806251605943,3.859182043946803,4.261970156312503,4.429282508394567,4.679082725116287,4.800998761618682,3.7206242665189384,4.483124178275587,4.301315978010979,3.928381478048283
4.2498957232172305,4.43183946806267,4.342280769117359,3.782710652212876,4.4931960003721585,4.678870677903976,4.3982063263037015,4.124599239863785,3.9313620752294343,4.4410441313803135
