1,1007787,188782
2,991914,185945
3,981378,185290
4,987023,191834
5,1010512,186425
6,1019725,185360
7,987393,155196
8,1005622,196721
9,988847,182726
10,991475,189246
11,994132,184101
12,989290,190893
13,990699,175622
14,990971,176374
15,1007851,178180
16,977169,168709
17,980467,174599
18,1010529,188063
19,1002656,182831
20,1015525,187289
21,987495,183684
22,998414,174307
23,1019192,184386
24,1008673,186426
25,998683,199280
26,1010860,190226
27,1000295,183161
28,1000653,186995
29,986981,191538
30,1015856,181632
31,987300,172039
32,995864,183626
33,1000991,195972
34,1010544,181369
35,1015907,177298
36,1006867,195704
37,1021681,185970
38,988409,190110
39,993064,184230
40,990659,188644
41,976051,170124
42,996018,196833
43,997999,187182
44,998242,176400
45,988934,186041
46,1012946,185047
47,993695,172740
48,991156,187321
49,997991,183323
50,1002785,196553
51,988121,149361
52,989660,190023
53,990444,188607
54,992079,154428
55,983312,160790
56,981473,175702
57,989713,182017
58,998034,199432
59,995266,167308
60,1012134,173266
61,975540,163839
62,987179,166275
63,990901,163672
64,997885,180734
65,991079,189613
66,998049,194446
67,998067,178516
68,997270,161612
69,993670,189708
70,989939,179865
71,996874,205731
72,997931,182608
73,997718,198969
74,1003570,175599
75,993446,189967
76,1002852,182980
77,998567,172437
78,985623,187129
79,1007286,165122
80,998027,196528
81,1005367,154732
82,1006221,186599
