1,998055,216625
2,997588,230405
3,987714,214449
4,984839,209257
5,987039,202831
6,979755,199948
7,997442,234789
8,999942,232988
9,998793,227318
10,986081,213355
11,993636,217853
12,982800,201892
13,981184,196664
14,985140,207907
15,987427,199572
16,994257,219133
17,986725,205255
18,987623,212419
19,997115,231827
20,984886,203169
21,982510,202631
22,992823,215274
23,1000526,236143
24,989243,222888
25,984196,201155
26,995363,221129
27,994026,227696
28,987093,215184
29,997612,222699
30,990835,226602
31,983213,203860
32,1000882,243865
33,987383,210880
34,982117,198020
35,983535,208797
36,983307,199130
37,986239,209927
38,980647,195430
39,991633,217919
40,1000943,243319
41,988065,214701
42,1000414,230244
43,991573,214005
44,985936,201694
45,980550,196936
46,987544,201086
47,985302,203521
48,990015,213531
49,986292,205354
50,986727,212657
51,995834,230961
52,993320,217136
53,993004,230538
54,988525,214060
55,997799,225522
56,989336,217208
57,998895,225010
58,983781,209203
59,983706,214649
60,983444,206482
61,982147,198084
62,1003777,250866
63,986819,206980
64,998196,231506
65,984484,199467
66,982315,199144
67,985369,210521
68,992731,216963
69,985223,199162
70,991964,223975
71,988530,221086
72,997596,225626
73,998740,237262
74,981807,199060
75,991113,216227
76,990664,213169
77,982772,205229
78,988555,221340
79,987202,209353
80,999688,239772
81,1000814,245520
82,999336,233565
83,989193,213682
84,1000435,241862
85,986863,207325
86,1002287,231844
87,981681,199944
88,1004758,254694
89,985730,203747
90,987660,214517
91,987732,200978
92,1000594,236095
93,1006404,255549
94,981538,198889
95,989903,201373
96,985442,203084
97,989607,217865
98,987034,206937
99,987963,208829
100,980350,196060
101,1001350,241723
102,983104,199065
103,989309,219188
104,985300,208232
105,980428,197042
106,994922,229317
107,993428,232185
108,987588,212364
109,1004366,254607
110,988942,211839
111,1000931,248010
112,1001832,239445
113,991913,228524
114,985453,210365
115,992857,225591
116,995776,219364
117,994185,233553
