193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
193,198,198,193,198,193,198,193,198,193,193,198,198,193,198,193,193,193,193,193,198,198,193,193,198,198,193,198,198,193,193,193,198,198,193,193,198,198,193,193,198,198,198,198,193,193,198,193,198,198,193,193,198,193,193,193,193,193,193,198
377,382,382,377,382,377,382,377,382,377,377,382,382,377,382,377,377,377,377,377,382,382,377,377,382,382,377,382,382,377,377,377,382,382,377,377,382,382,377,377,382,382,382,382,377,377,382,377,382,382,377,377,382,377,377,377,377,377,377,382
377,382,382,377,382,377,382,377,382,377,377,382,382,377,382,377,377,377,377,377,382,382,377,377,382,382,377,382,382,377,377,377,382,382,377,377,382,382,377,377,382,382,382,382,377,377,382,377,382,382,377,377,382,377,377,377,377,377,377,382
377,382,382,377,382,377,382,377,382,377,377,382,382,377,382,377,377,377,377,377,382,382,377,377,382,382,377,382,382,377,377,377,382,382,377,377,382,382,377,377,382,382,382,382,377,377,382,377,382,382,377,377,382,377,377,377,377,377,377,382
