179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
179,184,184,179,179,184,184,179,184,184,179,184,184,179,184,179,179,179,179,179,184,184,184,179,179,179,184,179,184,179,179,179,179,184
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
356,361,361,356,356,361,361,356,361,361,356,361,361,356,361,356,356,356,356,356,361,361,361,356,356,356,361,356,361,356,356,356,356,361
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
537,542,542,537,537,542,542,537,542,542,537,542,542,537,542,537,537,537,537,537,542,542,542,537,537,537,542,537,542,537,537,537,537,542
