193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
193,193,188,193,193,188,188,193,193,193,193,188,188,193,188,188,193,188,193,193,193,188,188,188,193,188,188,188,188,188,188,193,193,188
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
379,379,374,379,379,374,374,379,379,379,379,374,374,379,374,374,379,374,379,379,379,374,374,374,379,374,374,374,374,374,374,379,379,374
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
563,563,558,563,563,558,558,563,563,563,563,558,558,563,558,558,563,558,563,563,563,558,558,558,563,558,558,558,558,558,558,563,563,558
