1,90,90,90,8160,s
2,90,90,90,8160,s
3,90,90,90,8160,s
4,90,90,90,8160,s
5,90,90,90,8160,s
6,90,90,90,8160,s
7,90,90,90,8160,s
8,90,90,90,8160,s
9,90,90,90,8160,s
10,90,90,90,8160,s
11,90,90,90,8160,s
12,90,90,90,8160,s
13,90,90,90,8160,s
14,90,90,90,8160,s
15,90,90,90,8160,s
16,90,90,90,8160,s
17,90,90,90,8160,s
18,90,90,90,8160,s
19,90,90,90,8160,s
20,90,90,90,8160,s
21,90,90,90,8160,s
22,90,90,90,8160,s
23,90,90,90,8160,s
24,180,180,180,15574,m
25,180,180,180,15574,m
26,180,180,180,15574,m
27,180,180,180,15574,m
28,180,180,180,15574,m
29,180,180,180,15574,m
30,180,180,180,15574,m
31,180,180,180,15574,m
32,180,180,180,15574,m
33,180,180,180,15574,m
34,180,180,180,15574,m
35,180,180,180,15574,m
36,180,180,180,15574,m
37,180,180,180,15574,m
38,180,180,180,15574,m
39,180,180,180,15574,m
40,180,180,180,15574,m
41,180,180,180,15574,m
42,180,180,180,15574,m
43,180,180,180,15574,m
44,180,180,180,15574,m
45,180,180,180,15574,m
46,180,180,180,15574,m
47,180,180,180,15574,m
48,180,180,180,15574,m
49,180,180,180,15574,m
50,180,180,180,15574,m
51,180,180,180,15574,m
52,180,180,180,15574,m
53,180,180,180,15574,m
54,180,180,180,15574,m
55,180,180,180,15574,m
56,180,180,180,15574,m
57,180,180,180,15574,m
58,180,180,180,15574,m
59,180,180,180,15574,m
60,180,180,180,15574,m
61,180,180,180,15574,m
62,180,180,180,15574,m
63,180,180,180,15574,m
64,180,180,180,15574,m
65,180,180,180,15574,m
66,180,180,180,15574,m
67,180,180,180,15574,m
68,180,180,180,15574,m
69,180,180,180,15574,m
70,271,271,271,26205,l
71,271,271,271,26205,l
72,271,271,271,26205,l
73,271,271,271,26205,l
74,271,271,271,26205,l
75,271,271,271,26205,l
76,271,271,271,26205,l
77,271,271,271,26205,l
78,271,271,271,26205,l
79,271,271,271,26205,l
80,271,271,271,26205,l
81,271,271,271,26205,l
82,271,271,271,26205,l
83,271,271,271,26205,l
84,271,271,271,26205,l
85,271,271,271,26205,l
86,271,271,271,26205,l
87,271,271,271,26205,l
88,271,271,271,26205,l
89,271,271,271,26205,l
90,271,271,271,26205,l
91,271,271,271,26205,l
92,271,271,271,26205,l
