1,998055,216625
2,997588,230405
3,987714,214449
4,984839,209257
5,987039,202831
6,979755,199948
7,997442,234789
8,999942,232988
9,998793,227318
10,986081,213355
11,993636,217853
12,986681,217963
13,982800,201892
14,981184,196664
15,985140,207907
16,987427,199572
17,994257,219133
18,986725,205255
19,987623,212419
20,997115,231827
21,984886,203169
22,982510,202631
23,992823,215274
24,1000526,236143
25,989243,222888
26,984196,201155
27,995363,221129
28,994026,227696
29,987093,215184
30,997612,222699
31,990835,226602
32,983213,203860
33,1000882,243865
34,1000973,245579
35,987383,210880
36,982117,198020
37,1002621,248782
38,997071,238760
39,983535,208797
40,983307,199130
41,986239,209927
42,991633,217919
43,1000943,243319
44,988065,214701
45,991573,214005
46,985936,201694
47,980550,196936
48,986090,209048
49,987544,201086
50,985302,203521
51,982070,199262
52,990015,213531
53,993320,217136
54,993004,230538
55,988525,214060
56,997799,225522
57,998895,225010
58,981870,199446
59,1001896,238185
60,983706,214649
61,983444,206482
62,986819,206980
63,988610,209997
64,998196,231506
65,984484,199467
66,985369,210521
67,992731,216963
68,990496,217612
69,985223,199162
70,991964,223975
71,997596,225626
72,982341,201343
73,988724,216795
74,998740,237262
75,984112,206087
76,989817,210271
77,990664,213169
78,988555,221340
79,989177,221062
80,1000814,245520
81,1000435,241862
82,986863,207325
83,989216,211094
84,988096,206273
85,997988,240415
86,983757,201419
87,1004758,254694
88,985730,203747
89,989255,219170
90,987660,214517
91,1002457,252249
92,990888,213044
93,992029,215112
94,981538,198889
95,985442,203084
96,988643,216129
97,981613,198082
98,989320,213211
99,982762,204598
100,984480,206913
101,987963,208829
102,997198,215857
103,999500,243145
104,980350,196060
105,999686,228929
106,1001350,241723
107,996135,235759
108,986974,199302
109,987919,214224
110,985300,208232
111,994922,229317
112,993428,232185
113,980961,197058
114,985981,200960
115,989224,208182
116,1001832,239445
117,985453,210365
118,989422,215678
119,982428,197735
120,985042,202430
121,984279,200896
122,989247,213914
123,991832,215021
