198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
198,203,198,198,203,203,198,203,198,203,198,198,198,203,203,198,203,198,198,203,203,198,198,203,198,198,198,198,198,198,203,198,203,198,203,198,203,203,198,198,203,198,203,203,203,203,198,198,203,203,203,198,198,198,203,203,203,198,198
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
391,396,391,391,396,396,391,396,391,396,391,391,391,396,396,391,396,391,391,396,396,391,391,396,391,391,391,391,391,391,396,391,396,391,396,391,396,396,391,391,396,391,396,396,396,396,391,391,396,396,396,391,391,391,396,396,396,391,391
