1,61,61,61,8934,s
2,61,61,61,8934,s
3,61,61,61,8934,s
4,61,61,61,8934,s
5,61,61,61,8934,s
6,61,61,61,8934,s
7,61,61,61,8934,s
8,121,121,121,15151,m
9,121,121,121,15151,m
10,121,121,121,15151,m
11,121,121,121,15151,m
12,121,121,121,15151,m
13,121,121,121,15151,m
14,121,121,121,15151,m
15,121,121,121,15151,m
16,121,121,121,15151,m
17,121,121,121,15151,m
18,121,121,121,15151,m
19,121,121,121,15151,m
20,121,121,121,15151,m
21,121,121,121,15151,m
22,182,182,182,21944,l
23,182,182,182,21944,l
24,182,182,182,21944,l
25,182,182,182,21944,l
26,182,182,182,21944,l
27,182,182,182,21944,l
28,182,182,182,21944,l
