217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
217,212,212,212,212,212,212,217,217,217,212,212,217,217,217,212,217,212,217,217,212,217,217,217,212,212,217,212,212,212
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
427,422,422,422,422,422,422,427,427,427,422,422,427,427,427,422,427,422,427,427,422,427,427,427,422,422,427,422,422,422
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
635,630,630,630,630,630,630,635,635,635,630,630,635,635,635,630,635,630,635,635,630,635,635,635,630,630,635,630,630,630
