214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
214,209,214,209,214,209,209,209,214,209,209,214,209,209,214,209,214,214,209,214,214,209,209,214,209,209,209,209,209,214,209,214
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
421,416,421,416,421,416,416,416,421,416,416,421,416,416,421,416,421,421,416,421,421,416,416,421,416,416,416,416,416,421,416,421
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
629,624,629,624,629,624,624,624,629,624,624,629,624,624,629,624,629,629,624,629,629,624,624,629,624,624,624,624,624,629,624,629
