1,67,67,67,8566,s
2,67,67,67,8566,s
3,67,67,67,8566,s
4,67,67,67,8566,s
5,67,67,67,8566,s
6,67,67,67,8566,s
7,134,134,134,14924,m
8,134,134,134,14924,m
9,134,134,134,14924,m
10,134,134,134,14924,m
11,134,134,134,14924,m
12,134,134,134,14924,m
13,134,134,134,14924,m
14,134,134,134,14924,m
15,134,134,134,14924,m
16,134,134,134,14924,m
17,134,134,134,14924,m
18,134,134,134,14924,m
19,201,201,201,21968,l
20,201,201,201,21968,l
21,201,201,201,21968,l
22,201,201,201,21968,l
23,201,201,201,21968,l
24,201,201,201,21968,l
