0.0,4.190309908238191,4.531776822700802,4.546267297449027,4.4957536771153315,4.220990787496733,4.4884696442658445,4.287925989183704,4.447454251255502,4.247411288785477,4.267870613529585,3.6146857916637174,4.407847484717645,3.9918063336458527,4.471824378518016,4.216767077617261,4.486501095627828,4.474375739181287,4.1434047249467305,4.410638542680806,4.363366157302431,4.3168709773833,4.489596468173339,4.429532172502308,4.527598630059577,4.564584394381475,3.984495665568463,4.321041001267111,4.562512619184089,4.149015115156278,3.934144773562144
4.166434664416215,2.921186342190391,4.286785427297289,4.31946313236434,4.406360313722752,3.9406738486826516,4.215986028985505,3.7253722532955997,4.126033893362938,3.60943028962122,3.588786501108859,4.1222795984299205,4.038166806732353,3.7235847389765357,4.47858783753441,3.2762796623569033,4.226100084301636,4.272879403175761,3.9942233272480645,4.1343819754795845,3.9470671761016276,3.894206892134395,4.21078975184936,4.096701163577918,4.289406869179316,4.344837681771692,3.814564133320719,3.7987175398562805,4.339651793506576,2.8991985877535433,4.225988399466802
4.506371759362242,4.401116039459708,4.4514253669793495,4.367175652288499,3.330210974413636,4.2335869398395785,4.345817547283455,4.437100394644472,4.424081152550871,4.338458662141891,4.399471732780882,4.448366309622572,4.409951110408976,4.404038723516997,4.174035164699509,4.406581986228048,4.28461295352065,4.025676812820744,4.544350098260886,4.162981195754516,4.448266771833518,4.272727715271421,4.449899661882278,4.339542518773816,4.345335241268841,4.423622728941616,4.480010526176103,4.400118789323601,4.451458091426623,4.413907755686398,4.414126853835666
4.161775208400249,3.1989374298067252,4.291947515139388,4.331815513778835,4.427963374646834,3.999799871768413,4.231753316190003,3.696936789750711,4.131929232539529,3.7165170548483926,3.618433380970901,4.129080325010864,4.046415356404837,3.7521857433615287,4.495276236231665,3.3259951174411535,4.246210774537946,4.299235249915685,3.935384762224023,4.168823478871569,3.936767830476406,3.9524077891658416,4.214187204926635,4.1177377967940405,4.303577806425344,4.353332165054953,3.761444347426473,3.8140990525609406,4.345880289797188,2.9228494059686114,4.239048695931067
4.516127982704684,4.244862078608284,3.6739558973905466,3.446032880062424,4.402391091365721,4.277620067086482,3.339478502150438,4.176778604028236,3.8341916163149863,4.1812663822110805,4.169040160681979,4.486222218762323,3.9282885300528485,4.362163303491016,4.557098521571777,4.224680291861411,3.649512877985809,4.115595186093119,4.4076991044043945,4.036992510278812,4.090536942516698,4.106120969219253,3.7852195468637406,3.773459779400223,3.3404001928771496,3.609079472354771,4.391895168612132,4.0981256663848225,3.69452577866611,4.279978113145157,4.51406808918765
4.22737990460113,3.383865972401843,4.239938234100114,4.294126833357721,4.438034118669793,4.048411548386956,4.184901433965823,3.404473278223715,4.054138338453478,3.7171193334017802,3.3953543820194594,4.201703754358757,3.952034721313228,3.9069870852962896,4.515715758601428,3.203229296766486,4.209833822350707,4.290401514477852,3.962412965308864,4.1531871248297785,3.793751911684947,3.9348704653400253,4.149008851770368,4.058408185520184,4.265036502047807,4.312788879927592,3.890367366396805,3.6523497193266725,4.301787958086485,3.4943238174299265,4.29515538535866
4.190309908238191,0.0,4.267744604327172,4.303241074754874,4.405980753360862,3.949480687322683,4.19529508870909,3.659968440379225,4.098078832810358,3.561079945823632,3.4836669792917716,4.1484547970884815,4.003706772783595,3.7859486187411657,4.483289518830172,3.0364618998107744,4.207861918256513,4.263623379462939,4.006658387568235,4.1196659843228725,3.9061060366504154,3.8683639250548545,4.187903996665727,4.069301907044587,4.272307979067032,4.3287536316956485,3.8577908531713705,3.7369665539862598,4.3229978925549615,3.1709523860372695,4.245265225368481
3.9180658650130273,3.8869860458886523,4.416056098217613,4.4300542191726695,4.407409001246573,3.961000847630618,4.353168684173398,4.082545030182962,4.304326438053663,3.9743840039818426,4.03060554037462,3.803909008361634,4.248016767695458,3.209348308843273,4.432592536448142,3.9431673363081687,4.349776881981969,4.343236057570551,4.049435201487563,4.246834619818976,4.196224718432626,4.096238946234411,4.362833298301746,4.271073435682527,4.405329736155556,4.455167079597104,3.727267163755193,4.117810741004785,4.454165433691308,3.8132534177760795,4.013180119748436
4.531776822700802,4.267744604327172,0.0,3.802712195338319,4.474701882633267,4.338954719649017,3.790117571171759,4.17629453722871,3.7816169234445907,4.228841943732721,4.19024881933046,4.509773025236388,3.927316138937448,4.38822218879015,4.605068730649644,4.244550628630827,3.955142537247913,4.247174566232264,4.39704759750892,4.173684042585664,4.064597195751873,4.187963883758285,3.540617181074466,3.9211083654453582,3.8240017838011084,3.649383726516203,4.400349783326787,4.116859655863593,3.4617372895951273,4.299699115188703,4.543879198376668
4.21691849980536,3.1538926999177916,4.245573297379734,4.291667307728536,4.422237896976943,4.005684321097194,4.180856185541109,3.504939260254253,4.06323255216905,3.6312812721723606,3.3443024903223555,4.1842535793093125,3.9611456548959536,3.8668827689786234,4.501591637065208,2.754243985414255,4.200898511133219,4.273572629705983,3.9893469044776424,4.1308225647623145,3.8314059631495203,3.892731119522338,4.158353196955575,4.051030027583031,4.261229258367201,4.313850464957651,3.8859027533207873,3.656838845849452,4.305240718778967,3.3869599283573897,4.2774123333595035
4.546267297449027,4.303241074754874,3.802712195338319,0.0,4.3988575459994905,4.3156235625355714,3.645827743945754,4.249209053815397,3.9824212098099627,4.243052442678242,4.23969238954127,4.5161982259740405,4.051439117721603,4.404230976834308,4.561657294491332,4.286706010837117,3.7172296792983035,4.111103367146397,4.4521319836027775,4.075628482492863,4.179190865395437,4.169233506084631,3.9336875989210927,3.922892712204031,3.1994780552360376,3.509711133368696,4.435238753637047,4.181962388667149,3.712333965383535,4.334140510953032,4.538691544485705
