1,17,17,17,1020757,267360
2,15,15,15,1013900,254391
3,10,10,10,1032809,237619
4,5,5,5,1012866,255179
5,20,20,20,1011013,253576
6,14,14,14,1013430,253702
7,18,18,18,1018684,259343
8,15,15,15,1004533,237454
9,9,9,9,1012043,253374
10,19,19,19,1009813,233928
11,19,19,19,1008018,234956
12,6,6,6,1034319,239134
13,6,6,6,1021832,250761
14,9,9,9,1005649,240887
15,5,5,5,1013866,245922
16,15,15,15,1009628,249452
17,6,6,6,1033053,237248
18,18,18,18,1029010,236768
19,18,18,18,1007301,236831
20,17,17,17,1011255,252843
21,20,20,20,1010646,238273
22,16,16,16,1008058,243769
23,8,8,8,1017788,258752
24,14,14,14,1008018,234956
25,15,15,15,1010112,253742
26,14,14,14,1011610,251796
27,15,15,15,1004367,240108
28,16,16,16,1023040,247015
29,15,15,15,1008018,234956
30,13,13,13,1009335,251672
31,20,20,20,1006820,243053
32,13,13,13,1006242,235166
33,20,20,20,1009954,245908
34,10,10,10,1004019,240874
35,20,20,20,1009728,250340
36,15,15,15,1006885,245412
37,16,16,16,1015264,250558
38,19,19,19,1009127,246782
39,14,14,14,1032351,238462
40,6,6,6,1012915,247688
41,6,6,6,1006671,233574
42,17,17,17,1013110,255016
43,5,5,5,1012469,260440
44,8,8,8,1032957,247767
45,7,7,7,1005186,234972
46,11,11,11,1003834,235279
47,9,9,9,1006963,233039
48,7,7,7,1028452,263125
49,8,8,8,1003830,240356
50,14,14,14,1017864,258648
51,19,19,19,1006494,236830
52,5,5,5,1005557,240745
53,11,11,11,1009574,244487
54,12,12,12,1006498,235618
55,13,13,13,1009442,235534
56,14,14,14,1004133,237551
57,15,15,15,1011708,251190
58,7,7,7,1023073,263955
59,18,18,18,1010652,253653
60,9,9,9,1031638,256471
61,12,12,12,1009648,236580
62,17,17,17,1032681,247565
63,9,9,9,1033556,249090
64,18,18,18,1003566,235959
65,12,12,12,1008212,245071
66,16,16,16,1013645,244226
67,13,13,13,1010403,245734
68,12,12,12,1009177,248359
69,14,14,14,1033563,249081
70,9,9,9,1008145,237850
71,14,14,14,1012916,236622
72,20,20,20,1008332,247668
73,5,5,5,1017838,258685
74,6,6,6,1015043,244963
