217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
217,212,212,212,212,212,212,212,212,212,212,212,217,212,212,212,212,212,217,212,217,212,217,212,217,217,212,212,212,212,212,212
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
427,422,422,422,422,422,422,422,422,422,422,422,427,422,422,422,422,422,427,422,427,422,427,422,427,427,422,422,422,422,422,422
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
637,632,632,632,632,632,632,632,632,632,632,632,637,632,632,632,632,632,637,632,637,632,637,632,637,637,632,632,632,632,632,632
