0.0,4.190309908238191,4.531776822700802,4.546267297449027,4.4957536771153315,4.220990787496733,4.4884696442658445,4.287925989183704,4.247411288785477,4.373593604736551,4.555536878955868,4.267870613529585,4.187343460532712,4.407847484717645,4.501365014883735,3.9918063336458527,4.2863619178280015,4.216767077617261,4.532990250214759,4.486501095627828,4.1434047249467305,4.410638542680806,4.363366157302431,4.489596468173339,4.429532172502308,3.986923192926208,4.471730597075189,4.050793624455131,4.527295155090718,4.567174398622343,4.388231499471191,3.9966980022942287
4.166434664416215,2.921186342190391,4.286785427297289,4.31946313236434,4.406360313722752,3.9406738486826516,4.215986028985505,3.7253722532955997,3.60943028962122,3.9533786653019045,4.328064131581207,3.588786501108859,4.251870183665542,4.038166806732353,4.250327882981302,3.7235847389765357,4.066713020503332,3.2762796623569033,4.288948168530364,4.226100084301636,3.9942233272480645,4.1343819754795845,3.9470671761016276,4.21078975184936,4.096701163577918,4.159004710318951,4.20452459609218,3.5352734100645447,4.280130621886846,4.35145292813612,4.170712331655193,3.7228424841552252
4.506371759362242,4.401116039459708,4.4514253669793495,4.367175652288499,3.330210974413636,4.2335869398395785,4.345817547283455,4.437100394644472,4.338458662141891,4.40471173747609,4.443255722800569,4.399471732780882,4.276193643794202,4.409951110408976,4.299245035092344,4.404038723516997,4.144071745198329,4.406581986228048,4.454106035095267,4.28461295352065,4.544350098260886,4.162981195754516,4.448266771833518,4.449899661882278,4.339542518773816,4.577127708096956,4.262028987829937,4.420652931533588,4.41186228898988,4.402190209676425,4.034614076419976,4.400538518078822
4.161775208400249,3.1989374298067252,4.291947515139388,4.331815513778835,4.427963374646834,3.999799871768413,4.231753316190003,3.696936789750711,3.7165170548483926,3.9634019611293176,4.334800329629354,3.618433380970901,4.2745367446857285,4.046415356404837,4.268509344186502,3.7521857433615287,4.112429445847343,3.3259951174411535,4.29386822368487,4.246210774537946,3.935384762224023,4.168823478871569,3.936767830476406,4.214187204926635,4.1177377967940405,4.129586732845913,4.22720626398827,3.5373101163387695,4.289180119007034,4.361445679907512,4.206467304368831,3.755027157720212
4.22737990460113,3.383865972401843,4.239938234100114,4.294126833357721,4.438034118669793,4.048411548386956,4.184901433965823,3.404473278223715,3.7171193334017802,3.8482456087747083,4.289927650358131,3.3953543820194594,4.318630582217489,3.952034721313228,4.231990908127668,3.9069870852962896,4.14197379871345,3.203229296766486,4.241884374968324,4.209833822350707,3.962412965308864,4.1531871248297785,3.793751911684947,4.149008851770368,4.058408185520184,4.175147136055469,4.192897721798358,3.7705643959044775,4.2411263959471315,4.323887870462938,4.21174148666164,3.9083132620023253
4.190309908238191,0.0,4.267744604327172,4.303241074754874,4.405980753360862,3.949480687322683,4.19529508870909,3.659968440379225,3.561079945823632,3.9110912636339554,4.310991118257121,3.4836669792917716,4.265227041550411,4.003706772783595,4.232684432280588,3.7859486187411657,4.069234599219415,3.0364618998107744,4.2699902642946785,4.207861918256513,4.006658387568235,4.1196659843228725,3.9061060366504154,4.187903996665727,4.069301907044587,4.176634602041199,4.186204423224954,3.6292665987944828,4.261240447640795,4.335984914228744,4.164750944031062,3.7848419461228073
3.9180658650130273,3.8869860458886523,4.416056098217613,4.4300542191726695,4.407409001246573,3.961000847630618,4.353168684173398,4.082545030182962,3.9743840039818426,4.198199913132057,4.444970493379274,4.03060554037462,4.122823565115461,4.248016767695458,4.369989248343636,3.209348308843273,4.086670471486042,3.9431673363081687,4.417823690409566,4.349776881981969,4.049435201487563,4.246834619818976,4.196224718432626,4.362833298301746,4.271073435682527,4.075782005168295,4.329586206717164,3.572769770182161,4.407328367745504,4.45763396870892,4.229530430893183,3.2265004569214497
4.531776822700802,4.267744604327172,0.0,3.802712195338319,4.474701882633267,4.338954719649017,3.790117571171759,4.17629453722871,4.228841943732721,4.016945828354325,3.409335029612297,4.19024881933046,4.519970117148099,3.927316138937448,3.925527957100676,4.38822218879015,4.344701897467192,4.244550628630827,2.2442330527188448,3.955142537247913,4.39704759750892,4.173684042585664,4.064597195751873,3.540617181074466,3.9211083654453582,4.502159304454485,4.0023204248433,4.357610872925915,3.417980192123766,3.7713764362828646,4.29505294732543,4.387137338945298
4.21691849980536,3.1538926999177916,4.245573297379734,4.291667307728536,4.422237896976943,4.005684321097194,4.180856185541109,3.504939260254253,3.6312812721723606,3.857824206727639,4.293097823825153,3.3443024903223555,4.297502956638162,3.9611456548959536,4.22465558991121,3.8668827689786234,4.108548408986715,2.754243985414255,4.247716462320487,4.200898511133219,3.9893469044776424,4.1308225647623145,3.8314059631495203,4.158353196955575,4.051030027583031,4.181749063586936,4.181618113932078,3.7255960676069613,4.242899297445057,4.3232918257805375,4.186811223139538,3.867154912124065
4.546267297449027,4.303241074754874,3.802712195338319,0.0,4.3988575459994905,4.3156235625355714,3.645827743945754,4.249209053815397,4.243052442678242,4.10965589688395,3.676082235193949,4.23969238954127,4.496611714373397,4.051439117721603,3.613766543048258,4.404230976834308,4.302098118494289,4.286706010837117,3.812131732565602,3.7172296792983035,4.4521319836027775,4.075628482492863,4.179190865395437,3.9336875989210927,3.922892712204031,4.539576543102157,3.8130336973862926,4.383550001284049,3.589063845066366,3.3322278106835452,4.215094290001842,4.402380858770633
