199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
199,199,194,194,194,194,194,194,194,199,194,194,194,194,194,199,199,199,194,194,194,194,194,194,194,194,194,199,199,199,194,199,199,199,199
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
394,394,389,389,389,389,389,389,389,394,389,389,389,389,389,394,394,394,389,389,389,389,389,389,389,389,389,394,394,394,389,394,394,394,394
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
586,586,581,581,581,581,581,581,581,586,581,581,581,581,581,586,586,586,581,581,581,581,581,581,581,581,581,586,586,586,581,586,586,586,586
