1,1026827,187370
2,999699,211456
3,1039396,195150
4,1056410,179826
5,1031337,216065
6,1005956,209182
7,1010292,213586
8,999813,211271
9,1036940,206397
10,1029344,201025
11,1033994,197700
12,1044006,215344
13,1027347,202246
14,1034220,158190
15,1041470,198187
16,1009337,222305
17,1021805,204286
18,1001638,212153
19,1036664,226616
20,1037158,185173
21,999702,214421
22,998181,210363
23,1041175,197240
24,1016943,209794
25,1022491,212877
26,1031098,199611
27,1056586,201657
28,1027764,202413
29,1031655,215400
30,1022607,205209
31,1044227,155449
32,1050774,191674
33,1053088,159708
34,1036929,217588
35,1003982,213272
36,1012386,212417
37,1001849,216405
38,1054794,186010
39,1022671,192348
40,1017277,199043
41,1011262,196204
42,1025071,204002
43,1018687,195268
44,1028140,181157
45,1026892,225766
46,1030936,194629
47,1018402,208385
48,1022588,207974
49,1040657,221241
50,1032191,220265
51,1051959,206964
52,1009245,210837
53,1056447,192509
54,1001063,215370
55,999728,214469
56,1058543,216003
57,1019191,217072
58,1032830,189583
59,1020763,215359
60,1010847,192717
61,1024816,198414
