0.0,4.190309908238191,4.531776822700802,4.546267297449027,4.4957536771153315,4.220990787496733,4.4884696442658445,4.287925989183704,4.447454251255502,4.247411288785477,4.373593604736551,4.267870613529585,3.6146857916637174,4.187343460532712,4.407847484717645,4.501365014883735,4.4368728932564725,3.9918063336458527,4.2863619178280015,4.471824378518016,4.216767077617261,4.532990250214759,4.474375739181287,4.1434047249467305,4.363366157302431,4.489596468173339,4.429532172502308,4.527598630059577,4.050793624455131,4.104633129394124,4.564584394381475,3.984495665568463,4.123128841220895,4.321041001267111,4.333029423896863,4.362561872299986,4.4388836039919,4.149015115156278,4.388231499471191
4.166434664416215,2.921186342190391,4.286785427297289,4.31946313236434,4.406360313722752,3.9406738486826516,4.215986028985505,3.7253722532955997,4.126033893362938,3.60943028962122,3.9533786653019045,3.588786501108859,4.1222795984299205,4.251870183665542,4.038166806732353,4.250327882981302,4.261465389446809,3.7235847389765357,4.066713020503332,4.47858783753441,3.2762796623569033,4.288948168530364,4.272879403175761,3.9942233272480645,3.9470671761016276,4.21078975184936,4.096701163577918,4.289406869179316,3.5352734100645447,4.125241865783966,4.344837681771692,3.814564133320719,3.846523201129926,3.7987175398562805,3.8469057569129563,3.9248947038639814,4.113229893598261,2.8991985877535433,4.170712331655193
4.506371759362242,4.401116039459708,4.4514253669793495,4.367175652288499,3.330210974413636,4.2335869398395785,4.345817547283455,4.437100394644472,4.424081152550871,4.338458662141891,4.40471173747609,4.399471732780882,4.448366309622572,4.276193643794202,4.409951110408976,4.299245035092344,3.883519313934196,4.404038723516997,4.144071745198329,4.174035164699509,4.406581986228048,4.454106035095267,4.025676812820744,4.544350098260886,4.448266771833518,4.449899661882278,4.339542518773816,4.345335241268841,4.420652931533588,4.29141946295486,4.423622728941616,4.480010526176103,4.507655270132424,4.400118789323601,4.356205129707965,4.409317932392634,4.451350387993149,4.413907755686398,4.034614076419976
4.161775208400249,3.1989374298067252,4.291947515139388,4.331815513778835,4.427963374646834,3.999799871768413,4.231753316190003,3.696936789750711,4.131929232539529,3.7165170548483926,3.9634019611293176,3.618433380970901,4.129080325010864,4.2745367446857285,4.046415356404837,4.268509344186502,4.290709266768181,3.7521857433615287,4.112429445847343,4.495276236231665,3.3259951174411535,4.29386822368487,4.299235249915685,3.935384762224023,3.936767830476406,4.214187204926635,4.1177377967940405,4.303577806425344,3.5373101163387695,4.154772529328772,4.353332165054953,3.761444347426473,3.762209810704321,3.8140990525609406,3.8845505016315407,3.933001913288089,4.112705154034344,2.9228494059686114,4.206467304368831
4.516127982704684,4.244862078608284,3.6739558973905466,3.446032880062424,4.402391091365721,4.277620067086482,3.339478502150438,4.176778604028236,3.8341916163149863,4.1812663822110805,4.005744913669178,4.169040160681979,4.486222218762323,4.476418927593735,3.9282885300528485,3.5719530005394464,4.22951486905635,4.362163303491016,4.271632860081115,4.557098521571777,4.224680291861411,3.689358254477458,4.115595186093119,4.4076991044043945,4.090536942516698,3.7852195468637406,3.773459779400223,3.3404001928771496,4.336905599626496,4.425127213891344,3.609079472354771,4.391895168612132,4.368706779837852,4.0981256663848225,4.054558444942339,4.03443724629404,3.943580449753476,4.279978113145157,4.194155762009279
4.22737990460113,3.383865972401843,4.239938234100114,4.294126833357721,4.438034118669793,4.048411548386956,4.184901433965823,3.404473278223715,4.054138338453478,3.7171193334017802,3.8482456087747083,3.3953543820194594,4.201703754358757,4.318630582217489,3.952034721313228,4.231990908127668,4.294348841824218,3.9069870852962896,4.14197379871345,4.515715758601428,3.203229296766486,4.241884374968324,4.290401514477852,3.962412965308864,3.793751911684947,4.149008851770368,4.058408185520184,4.265036502047807,3.7705643959044775,4.212773843013411,4.312788879927592,3.890367366396805,3.817795771509824,3.6523497193266725,3.79230116248585,3.805566281616605,4.025400999981749,3.4943238174299265,4.21174148666164
4.190309908238191,0.0,4.267744604327172,4.303241074754874,4.405980753360862,3.949480687322683,4.19529508870909,3.659968440379225,4.098078832810358,3.561079945823632,3.9110912636339554,3.4836669792917716,4.1484547970884815,4.265227041550411,4.003706772783595,4.232684432280588,4.256599661006853,3.7859486187411657,4.069234599219415,4.483289518830172,3.0364618998107744,4.2699902642946785,4.263623379462939,4.006658387568235,3.9061060366504154,4.187903996665727,4.069301907044587,4.272307979067032,3.6292665987944828,4.143679827573303,4.3287536316956485,3.8577908531713705,3.8654590200422367,3.7369665539862598,3.7967363258463354,3.879548509123413,4.084593419860943,3.1709523860372695,4.164750944031062
3.9180658650130273,3.8869860458886523,4.416056098217613,4.4300542191726695,4.407409001246573,3.961000847630618,4.353168684173398,4.082545030182962,4.304326438053663,3.9743840039818426,4.198199913132057,4.03060554037462,3.803909008361634,4.122823565115461,4.248016767695458,4.369989248343636,4.30408024150594,3.209348308843273,4.086670471486042,4.432592536448142,3.9431673363081687,4.417823690409566,4.343236057570551,4.049435201487563,4.196224718432626,4.362833298301746,4.271073435682527,4.405329736155556,3.572769770182161,3.951338763148667,4.455167079597104,3.727267163755193,3.9549251809422494,4.117810741004785,4.126864565208419,4.183190184997807,4.297920814812221,3.8132534177760795,4.229530430893183
4.531776822700802,4.267744604327172,0.0,3.802712195338319,4.474701882633267,4.338954719649017,3.790117571171759,4.17629453722871,3.7816169234445907,4.228841943732721,4.016945828354325,4.19024881933046,4.509773025236388,4.519970117148099,3.927316138937448,3.925527957100676,4.3302592539414,4.38822218879015,4.344701897467192,4.605068730649644,4.244550628630827,2.2442330527188448,4.247174566232264,4.39704759750892,4.064597195751873,3.540617181074466,3.9211083654453582,3.8240017838011084,4.357610872925915,4.468663139373042,3.649383726516203,4.400349783326787,4.364456805297005,4.116859655863593,4.1061181453078825,4.04206784174339,3.8559078520127863,4.299699115188703,4.29505294732543
4.21691849980536,3.1538926999177916,4.245573297379734,4.291667307728536,4.422237896976943,4.005684321097194,4.180856185541109,3.504939260254253,4.06323255216905,3.6312812721723606,3.857824206727639,3.3443024903223555,4.1842535793093125,4.297502956638162,3.9611456548959536,4.22465558991121,4.274137203197507,3.8668827689786234,4.108548408986715,4.501591637065208,2.754243985414255,4.247716462320487,4.273572629705983,3.9893469044776424,3.8314059631495203,4.158353196955575,4.051030027583031,4.261229258367201,3.7255960676069613,4.185978212358218,4.313850464957651,3.8859027533207873,3.8478689348391897,3.656838845849452,3.7674881868821637,3.8187193459543414,4.042151740180615,3.3869599283573897,4.186811223139538
