1,17,17,17,1020757,267360
2,15,15,15,1013900,254391
3,10,10,10,1032809,237619
4,5,5,5,1012866,255179
5,20,20,20,1009184,236649
6,20,20,20,1011013,253576
7,14,14,14,1013430,253702
8,18,18,18,1018684,259343
9,15,15,15,1004533,237454
10,9,9,9,1012043,253374
11,19,19,19,1009813,233928
12,19,19,19,1008018,234956
13,6,6,6,1034319,239134
14,6,6,6,1021832,250761
15,9,9,9,1005649,240887
16,5,5,5,1013866,245922
17,15,15,15,1009628,249452
18,6,6,6,1033053,237248
19,18,18,18,1029010,236768
20,18,18,18,1007301,236831
21,17,17,17,1011255,252843
22,20,20,20,1010646,238273
23,16,16,16,1008058,243769
24,8,8,8,1017788,258752
25,7,7,7,1015388,245225
26,14,14,14,1008018,234956
27,15,15,15,1010112,253742
28,14,14,14,1011610,251796
29,15,15,15,1004367,240108
30,16,16,16,1023040,247015
31,15,15,15,1008018,234956
32,13,13,13,1009335,251672
33,13,13,13,1006242,235166
34,20,20,20,1009954,245908
35,10,10,10,1004019,240874
36,20,20,20,1009728,250340
37,15,15,15,1006885,245412
38,16,16,16,1015264,250558
39,19,19,19,1009127,246782
40,14,14,14,1032351,238462
41,6,6,6,1012915,247688
42,12,12,12,1021583,258012
43,6,6,6,1006671,233574
44,17,17,17,1013110,255016
45,5,5,5,1012469,260440
46,8,8,8,1032957,247767
47,11,11,11,1003834,235279
48,12,12,12,1005905,242212
49,9,9,9,1006963,233039
50,7,7,7,1028452,263125
51,8,8,8,1003830,240356
52,12,12,12,1007704,237281
53,10,10,10,1023040,247015
54,14,14,14,1017864,258648
55,19,19,19,1006494,236830
56,11,11,11,1009574,244487
57,12,12,12,1006498,235618
58,14,14,14,1007778,246874
59,13,13,13,1009442,235534
60,14,14,14,1004133,237551
61,15,15,15,1011708,251190
62,7,7,7,1023073,263955
63,17,17,17,1004944,240714
64,19,19,19,1011704,248086
65,9,9,9,1031638,256471
66,12,12,12,1009648,236580
67,5,5,5,1017781,258524
68,16,16,16,1012684,255285
69,17,17,17,1005863,234484
70,17,17,17,1032681,247565
71,9,9,9,1033556,249090
72,18,18,18,1003566,235959
73,12,12,12,1008212,245071
74,16,16,16,1013645,244226
