1,11,11,11,1015440,179163
2,8,8,8,985830,194851
3,14,14,14,991683,191917
4,15,15,15,987493,191455
5,19,19,19,989767,192591
6,8,8,8,1007787,188782
7,18,18,18,1005373,195239
8,19,19,19,1009664,186332
9,11,11,11,991914,185945
10,20,20,20,999091,176467
11,5,5,5,981378,185290
12,12,12,12,1019922,188436
13,15,15,15,1005298,195519
14,16,16,16,987124,190983
15,18,18,18,988957,191654
16,9,9,9,996376,185251
17,12,12,12,987023,191834
18,11,11,11,990505,187286
19,20,20,20,1010512,186425
20,7,7,7,995254,200741
21,11,11,11,1019725,185360
22,12,12,12,988245,147917
23,12,12,12,990537,148237
24,11,11,11,1020156,188524
25,14,14,14,989264,189736
26,13,13,13,986416,194065
27,16,16,16,993890,180170
28,7,7,7,983941,156992
29,8,8,8,987481,191986
30,10,10,10,985355,180529
31,6,6,6,986150,189897
32,17,17,17,987393,155196
33,10,10,10,1005622,196721
34,13,13,13,998245,201624
35,15,15,15,989248,190419
36,5,5,5,985850,192383
37,20,20,20,990618,187601
38,15,15,15,1011205,178253
39,18,18,18,1001141,186934
40,6,6,6,988847,182726
41,10,10,10,1012691,186023
42,17,17,17,996397,187500
43,8,8,8,984947,193208
44,10,10,10,991475,189246
45,7,7,7,998174,186391
46,13,13,13,988695,192694
47,15,15,15,997954,180624
48,14,14,14,1010794,186254
49,5,5,5,999770,179121
50,12,12,12,995865,174365
51,11,11,11,987375,190446
52,11,11,11,994132,184101
53,14,14,14,989290,190893
54,5,5,5,990699,175622
55,20,20,20,999234,199572
56,15,15,15,990971,176374
57,7,7,7,989440,189866
58,8,8,8,982331,184457
59,5,5,5,994598,184378
60,20,20,20,993010,176359
61,16,16,16,1008607,186406
62,12,12,12,987668,192515
63,11,11,11,975343,172184
64,11,11,11,987474,182114
65,9,9,9,990119,148175
66,19,19,19,1007851,178180
67,19,19,19,988918,190528
68,12,12,12,995105,200446
69,12,12,12,987451,192858
70,19,19,19,986926,181253
71,6,6,6,1003066,176675
72,11,11,11,983934,157198
73,8,8,8,997920,180002
74,11,11,11,980467,174599
75,17,17,17,998235,186592
76,14,14,14,1010529,188063
77,10,10,10,1000142,195641
78,18,18,18,998910,178800
79,7,7,7,1002656,182831
80,9,9,9,998725,176443
81,12,12,12,984974,180049
82,15,15,15,990201,189340
83,7,7,7,986784,189257
84,18,18,18,999944,197560
85,14,14,14,994246,188089
86,11,11,11,975387,172167
87,11,11,11,987936,192123
88,14,14,14,987810,190414
89,12,12,12,1015525,187289
90,6,6,6,988128,147913
91,11,11,11,1000045,196411
92,7,7,7,991289,192259
93,11,11,11,993046,176418
94,5,5,5,989109,192068
95,13,13,13,1001550,186957
96,6,6,6,989710,148185
97,20,20,20,996105,201053
98,17,17,17,986469,190656
99,5,5,5,987745,192812
100,16,16,16,989024,184663
101,9,9,9,1011494,178732
102,9,9,9,989106,191351
103,9,9,9,1000411,149924
104,8,8,8,987495,183684
105,15,15,15,995836,176793
106,12,12,12,995853,183494
107,9,9,9,998414,174307
108,18,18,18,989248,190419
109,7,7,7,986998,191780
110,12,12,12,986397,180675
111,8,8,8,987541,191295
112,17,17,17,994058,188141
113,12,12,12,1000284,194872
114,13,13,13,1008933,186431
115,15,15,15,986998,191780
116,7,7,7,999849,198346
117,16,16,16,988025,191111
118,15,15,15,990398,148734
119,19,19,19,989766,148128
120,8,8,8,999021,169584
121,20,20,20,996611,186841
122,5,5,5,1002310,184749
123,19,19,19,990885,180964
