1,59,59,59,8416,s
2,59,59,59,8416,s
3,59,59,59,8416,s
4,59,59,59,8416,s
5,59,59,59,8416,s
6,59,59,59,8416,s
7,59,59,59,8416,s
8,117,117,117,14798,m
9,117,117,117,14798,m
10,117,117,117,14798,m
11,117,117,117,14798,m
12,117,117,117,14798,m
13,117,117,117,14798,m
14,117,117,117,14798,m
15,117,117,117,14798,m
16,117,117,117,14798,m
17,117,117,117,14798,m
18,117,117,117,14798,m
19,117,117,117,14798,m
20,117,117,117,14798,m
21,117,117,117,14798,m
22,176,176,176,21447,l
23,176,176,176,21447,l
24,176,176,176,21447,l
25,176,176,176,21447,l
26,176,176,176,21447,l
27,176,176,176,21447,l
28,176,176,176,21447,l
