193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
193,193,193,193,193,193,193,193,193,198,198,198,198,198,193,198,198,198,193,198,193,193,198,193,193,193,193,198,193,193,193,193,198,193,193,198,193,193,198,193,198,193,198,193,193,193,193,193,193,198,193,198,193,193,198,193,198,198
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
379,379,379,379,379,379,379,379,379,384,384,384,384,384,379,384,384,384,379,384,379,379,384,379,379,379,379,384,379,379,379,379,384,379,379,384,379,379,384,379,384,379,384,379,379,379,379,379,379,384,379,384,379,379,384,379,384,384
