206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
206,201,206,201,201,201,206,206,206,201,201,201,206,201,206,201,206,201,201,201,206,201,201,206,201,201,201,201,206,201,201,206,201,201,201,201,201,206,201,206,201,206,206,201,206,201,206,206,206,206,201,201,206,201,206,201,201
400,395,400,395,395,395,400,400,400,395,395,395,400,395,400,395,400,395,395,395,400,395,395,400,395,395,395,395,400,395,395,400,395,395,395,395,395,400,395,400,395,400,400,395,400,395,400,400,400,400,395,395,400,395,400,395,395
