1,17,17,17,956273,154603
2,8,8,8,962915,150096
3,8,8,8,955875,173840
4,6,6,6,955935,173177
5,14,14,14,942256,140575
6,17,17,17,954215,164472
7,9,9,9,962979,173105
8,12,12,12,956468,150543
9,13,13,13,960354,147797
10,15,15,15,954374,147999
11,8,8,8,953136,151081
12,15,15,15,931488,128115
13,19,19,19,956224,154211
14,6,6,6,955865,174399
15,18,18,18,959067,146360
16,16,16,16,952514,145452
17,14,14,14,960801,148170
18,7,7,7,956123,154059
19,6,6,6,954738,164193
20,17,17,17,952446,167140
21,17,17,17,943017,161396
22,7,7,7,956007,150166
23,5,5,5,952947,147728
24,6,6,6,961838,149047
25,13,13,13,961558,148805
26,19,19,19,954215,164357
27,12,12,12,954547,148223
28,16,16,16,954485,164535
29,18,18,18,952209,145065
30,19,19,19,953146,147666
31,9,9,9,965724,153872
32,19,19,19,963038,150442
33,15,15,15,959387,146724
34,6,6,6,931915,128504
35,9,9,9,916370,125007
36,16,16,16,956008,153893
37,9,9,9,945907,154996
38,16,16,16,956376,174216
39,8,8,8,962420,149583
40,13,13,13,952399,167277
41,13,13,13,931471,127744
42,16,16,16,954485,164535
43,20,20,20,960308,156228
44,10,10,10,959649,147026
45,14,14,14,955864,173616
46,16,16,16,955831,173853
47,11,11,11,945602,154932
48,9,9,9,961186,157155
49,6,6,6,955445,153293
50,10,10,10,963105,167565
51,16,16,16,962584,149784
52,19,19,19,956290,150468
53,6,6,6,954075,147610
54,8,8,8,962945,171477
55,19,19,19,955829,149790
56,5,5,5,959998,147416
57,13,13,13,955700,174443
58,11,11,11,956237,154768
59,5,5,5,953979,147485
60,13,13,13,945889,154999
61,18,18,18,956220,154410
62,15,15,15,956047,174328
