1,1007787,188782
2,991914,185945
3,981378,185290
4,987023,191834
5,1010512,186425
6,1019725,185360
7,987393,155196
8,1005622,196721
9,988847,182726
10,991475,189246
11,994132,184101
12,989290,190893
13,990699,175622
14,990971,176374
15,1007851,178180
16,977169,168709
17,980467,174599
18,1002656,182831
19,986784,189257
20,988148,191456
21,1015525,187289
22,997139,190529
23,987495,183684
24,995836,176793
25,1019192,184386
26,998683,199280
27,1000295,183161
28,1000653,186995
29,986981,191538
30,1015856,181632
31,987300,172039
32,995864,183626
33,1010544,181369
34,998516,185336
35,1006867,195704
36,986875,194063
37,980955,168515
38,988409,190110
39,993064,184230
40,1002331,188120
41,996018,196833
42,997999,187182
43,998242,176400
44,988934,186041
45,1012946,185047
46,999759,199616
47,998379,192330
48,991156,187321
49,1008593,193400
50,993479,149169
51,991301,170877
52,1002790,165081
53,990444,188607
54,992079,154428
55,987760,191514
56,989713,182017
57,995323,190253
58,975540,163839
59,990901,163672
60,997917,203800
61,990201,188279
62,996218,187524
63,997885,180734
64,991079,189613
65,998067,178516
66,1014973,170451
67,989939,179865
68,996874,205731
69,996629,153139
70,980921,163814
71,997931,182608
72,989889,173918
73,1006459,169773
74,998782,169839
75,998787,170898
76,988073,159946
77,1003570,175599
78,979287,172942
79,1002852,182980
80,985623,187129
81,997754,203284
82,1006221,186599
83,1000600,156005
