1,56,56,56,11223,s
2,56,56,56,11223,s
3,56,56,56,11223,s
4,56,56,56,11223,s
5,56,56,56,11223,s
6,56,56,56,11223,s
7,56,56,56,11223,s
8,56,56,56,11223,s
9,56,56,56,11223,s
10,56,56,56,11223,s
11,56,56,56,11223,s
12,56,56,56,11223,s
13,56,56,56,11223,s
14,56,56,56,11223,s
15,56,56,56,11223,s
16,56,56,56,11223,s
17,113,113,113,17796,m
18,113,113,113,17796,m
19,113,113,113,17796,m
20,113,113,113,17796,m
21,113,113,113,17796,m
22,113,113,113,17796,m
23,113,113,113,17796,m
24,113,113,113,17796,m
25,113,113,113,17796,m
26,113,113,113,17796,m
27,113,113,113,17796,m
28,113,113,113,17796,m
29,113,113,113,17796,m
30,113,113,113,17796,m
31,113,113,113,17796,m
32,113,113,113,17796,m
33,113,113,113,17796,m
34,113,113,113,17796,m
35,113,113,113,17796,m
36,113,113,113,17796,m
37,113,113,113,17796,m
38,113,113,113,17796,m
39,113,113,113,17796,m
40,113,113,113,17796,m
41,113,113,113,17796,m
42,113,113,113,17796,m
43,113,113,113,17796,m
44,113,113,113,17796,m
45,113,113,113,17796,m
46,113,113,113,17796,m
47,113,113,113,17796,m
48,169,169,169,26625,l
49,169,169,169,26625,l
50,169,169,169,26625,l
51,169,169,169,26625,l
52,169,169,169,26625,l
53,169,169,169,26625,l
54,169,169,169,26625,l
55,169,169,169,26625,l
56,169,169,169,26625,l
57,169,169,169,26625,l
58,169,169,169,26625,l
59,169,169,169,26625,l
60,169,169,169,26625,l
61,169,169,169,26625,l
62,169,169,169,26625,l
63,169,169,169,26625,l
