179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
179,179,179,184,179,184,179,179,184,179,179,184,179,184,179,184,179,184,184,179,179,179,179,184,184,179,184,184,179,184,184,179,179,184,179,184,184,184,184,179,179,184,179,179,179,179,179,184,184,179,179,179,184,179,184,184,179,184,184,179,179,179,179,184,179,184,184,179,179,179,184,179,179,184,184,184,184,184,179,179,184,184,179
