1,1007787,188782
2,991914,185945
3,981378,185290
4,987023,191834
5,1010512,186425
6,1019725,185360
7,987393,155196
8,1005622,196721
9,988847,182726
10,991475,189246
11,994132,184101
12,990699,175622
13,990971,176374
14,1007851,178180
15,977169,168709
16,980467,174599
17,1010529,188063
18,1002656,182831
19,986784,189257
20,988148,191456
21,1015525,187289
22,997139,190529
23,987495,183684
24,995836,176793
25,998414,174307
26,1019192,184386
27,998683,199280
28,1000295,183161
29,1000653,186995
30,986981,191538
31,1015856,181632
32,987300,172039
33,995864,183626
34,1000991,195972
35,1010544,181369
36,1015907,177298
37,998516,185336
38,1006867,195704
39,980955,168515
40,988409,190110
41,990659,188644
42,1002331,188120
43,996018,196833
44,997999,187182
45,998242,176400
46,987886,194211
47,993695,172740
48,999759,199616
49,991156,187321
50,1008593,193400
51,997991,183323
52,984799,188189
53,991301,170877
54,989660,190023
55,990444,188607
56,992079,154428
57,983312,160790
58,995266,167308
59,975540,163839
60,987179,166275
61,990901,163672
62,997917,203800
63,990201,188279
64,975677,163929
65,997885,180734
66,1009603,183944
67,1004105,192425
68,991079,189613
69,986649,192732
70,993670,189708
71,1014973,170451
72,996874,205731
73,1014664,184381
74,993724,188209
75,1000926,197130
76,996629,153139
77,980921,163814
78,996423,187681
79,990424,192298
80,997931,182608
81,998782,169839
82,997718,198969
83,998787,170898
84,1003570,175599
85,997754,203284
86,976366,166139
87,984779,179876
88,1000600,156005
89,996205,200612
90,986530,192155
