1,61,61,61,8542,s
2,61,61,61,8542,s
3,61,61,61,8542,s
4,61,61,61,8542,s
5,61,61,61,8542,s
6,61,61,61,8542,s
7,123,123,123,15312,m
8,123,123,123,15312,m
9,123,123,123,15312,m
10,123,123,123,15312,m
11,123,123,123,15312,m
12,123,123,123,15312,m
13,123,123,123,15312,m
14,123,123,123,15312,m
15,123,123,123,15312,m
16,123,123,123,15312,m
17,123,123,123,15312,m
18,123,123,123,15312,m
19,123,123,123,15312,m
20,184,184,184,21970,l
21,184,184,184,21970,l
22,184,184,184,21970,l
23,184,184,184,21970,l
24,184,184,184,21970,l
25,184,184,184,21970,l
