1,56,56,56,16675,s
2,56,56,56,16675,s
3,56,56,56,16675,s
4,56,56,56,16675,s
5,56,56,56,16675,s
6,56,56,56,16675,s
7,56,56,56,16675,s
8,56,56,56,16675,s
9,56,56,56,16675,s
10,56,56,56,16675,s
11,56,56,56,16675,s
12,56,56,56,16675,s
13,112,112,112,28338,m
14,112,112,112,28338,m
15,112,112,112,28338,m
16,112,112,112,28338,m
17,112,112,112,28338,m
18,112,112,112,28338,m
19,112,112,112,28338,m
20,112,112,112,28338,m
21,112,112,112,28338,m
22,112,112,112,28338,m
23,112,112,112,28338,m
24,112,112,112,28338,m
25,112,112,112,28338,m
26,112,112,112,28338,m
27,112,112,112,28338,m
28,112,112,112,28338,m
29,112,112,112,28338,m
30,112,112,112,28338,m
31,112,112,112,28338,m
32,112,112,112,28338,m
33,112,112,112,28338,m
34,112,112,112,28338,m
35,112,112,112,28338,m
36,168,168,168,40763,l
37,168,168,168,40763,l
38,168,168,168,40763,l
39,168,168,168,40763,l
40,168,168,168,40763,l
41,168,168,168,40763,l
42,168,168,168,40763,l
43,168,168,168,40763,l
44,168,168,168,40763,l
45,168,168,168,40763,l
46,168,168,168,40763,l
47,168,168,168,40763,l
