185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
185,185,190,190,185,185,185,190,190,185,185,185,185,190,190,190,185,190,185,185,185,185,190,185,190,185,185,185,185,185,190,190,185,190,190
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
371,371,376,376,371,371,371,376,376,371,371,371,371,376,376,376,371,376,371,371,371,371,376,371,376,371,371,371,371,371,376,376,371,376,376
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
555,555,560,560,555,555,555,560,560,555,555,555,555,560,560,560,555,560,555,555,555,555,560,555,560,555,555,555,555,555,560,560,555,560,560
