1,1020757,267360
2,1013430,253702
3,1004533,237454
4,1009813,233928
5,1034319,239134
6,1021832,250761
7,1010646,238273
8,1009335,251672
9,1006820,243053
10,1015264,250558
11,1005186,234972
12,1031638,256471
13,1008212,245071
14,1025712,240468
15,1043355,248186
16,1004358,237441
17,1013551,237564
18,1022200,237584
19,1016609,247036
20,1004825,240914
21,1011428,242144
22,1010797,235168
23,1014543,238389
24,1011577,255907
25,1027101,256330
26,1009695,260016
27,1012376,247529
28,1004696,234563
29,1009113,247474
30,1007059,240437
31,1008046,232705
32,1003668,235564
33,1031869,246922
34,1013703,255159
35,1028257,263166
