1,51,51,51,11516,s
2,51,51,51,11516,s
3,51,51,51,11516,s
4,51,51,51,11516,s
5,51,51,51,11516,s
6,51,51,51,11516,s
7,51,51,51,11516,s
8,51,51,51,11516,s
9,51,51,51,11516,s
10,51,51,51,11516,s
11,51,51,51,11516,s
12,51,51,51,11516,s
13,51,51,51,11516,s
14,51,51,51,11516,s
15,51,51,51,11516,s
16,51,51,51,11516,s
17,51,51,51,11516,s
18,102,102,102,18203,m
19,102,102,102,18203,m
20,102,102,102,18203,m
21,102,102,102,18203,m
22,102,102,102,18203,m
23,102,102,102,18203,m
24,102,102,102,18203,m
25,102,102,102,18203,m
26,102,102,102,18203,m
27,102,102,102,18203,m
28,102,102,102,18203,m
29,102,102,102,18203,m
30,102,102,102,18203,m
31,102,102,102,18203,m
32,102,102,102,18203,m
33,102,102,102,18203,m
34,102,102,102,18203,m
35,102,102,102,18203,m
36,102,102,102,18203,m
37,102,102,102,18203,m
38,102,102,102,18203,m
39,102,102,102,18203,m
40,102,102,102,18203,m
41,102,102,102,18203,m
42,102,102,102,18203,m
43,102,102,102,18203,m
44,102,102,102,18203,m
45,102,102,102,18203,m
46,102,102,102,18203,m
47,102,102,102,18203,m
48,102,102,102,18203,m
49,102,102,102,18203,m
50,102,102,102,18203,m
51,102,102,102,18203,m
52,153,153,153,26783,l
53,153,153,153,26783,l
54,153,153,153,26783,l
55,153,153,153,26783,l
56,153,153,153,26783,l
57,153,153,153,26783,l
58,153,153,153,26783,l
59,153,153,153,26783,l
60,153,153,153,26783,l
61,153,153,153,26783,l
62,153,153,153,26783,l
63,153,153,153,26783,l
64,153,153,153,26783,l
65,153,153,153,26783,l
66,153,153,153,26783,l
67,153,153,153,26783,l
68,153,153,153,26783,l
