1,998055,216625
2,997588,230405
3,987714,214449
4,984839,209257
5,987039,202831
6,979755,199948
7,997442,234789
8,999942,232988
9,998793,227318
10,986081,213355
11,993636,217853
12,986681,217963
13,982800,201892
14,981184,196664
15,985140,207907
16,987427,199572
17,994257,219133
18,986725,205255
19,987623,212419
20,997115,231827
21,984886,203169
22,982510,202631
23,992823,215274
24,1000526,236143
25,984196,201155
26,995363,221129
27,994026,227696
28,997612,222699
29,990835,226602
30,983213,203860
31,1000882,243865
32,987383,210880
33,982117,198020
34,1002621,248782
35,997071,238760
36,983535,208797
37,983307,199130
38,986239,209927
39,991633,217919
40,1000943,243319
41,981727,196790
42,991573,214005
43,985936,201694
44,980550,196936
45,987544,201086
46,985302,203521
47,990015,213531
48,986727,212657
49,995834,230961
50,993320,217136
51,993004,230538
52,988525,214060
53,989336,217208
54,1002547,248186
55,983781,209203
56,1001896,238185
57,983706,214649
58,983444,206482
59,982147,198084
60,1003777,250866
61,998196,231506
62,984484,199467
63,982315,199144
64,985369,210521
65,992731,216963
66,990496,217612
67,991964,223975
68,994005,232959
69,988530,221086
70,982341,201343
71,998740,237262
72,981192,198199
73,984112,206087
74,989817,210271
75,991113,216227
76,982772,205229
77,988555,221340
78,989177,221062
79,999688,239772
80,1000814,245520
81,999336,233565
82,989193,213682
83,1000435,241862
84,986863,207325
85,1002287,231844
86,997988,240415
87,1004758,254694
88,985730,203747
89,989255,219170
90,1002457,252249
91,990888,213044
92,1006404,255549
93,981538,198889
94,985442,203084
95,984194,208086
96,989607,217865
97,982762,204598
98,987963,208829
99,997198,215857
100,999500,243145
101,989341,205582
102,984122,201002
103,1001350,241723
104,986974,199302
105,985300,208232
106,996324,221125
107,1004366,254607
108,985981,200960
109,989224,208182
110,1001832,239445
111,990783,221847
112,993123,217087
113,996740,232594
114,984279,200896
