1,93,93,93,8348,s
2,93,93,93,8348,s
3,93,93,93,8348,s
4,93,93,93,8348,s
5,93,93,93,8348,s
6,93,93,93,8348,s
7,93,93,93,8348,s
8,93,93,93,8348,s
9,93,93,93,8348,s
10,93,93,93,8348,s
11,93,93,93,8348,s
12,93,93,93,8348,s
13,93,93,93,8348,s
14,93,93,93,8348,s
15,93,93,93,8348,s
16,93,93,93,8348,s
17,93,93,93,8348,s
18,93,93,93,8348,s
19,93,93,93,8348,s
20,93,93,93,8348,s
21,93,93,93,8348,s
22,93,93,93,8348,s
23,186,186,186,15909,m
24,186,186,186,15909,m
25,186,186,186,15909,m
26,186,186,186,15909,m
27,186,186,186,15909,m
28,186,186,186,15909,m
29,186,186,186,15909,m
30,186,186,186,15909,m
31,186,186,186,15909,m
32,186,186,186,15909,m
33,186,186,186,15909,m
34,186,186,186,15909,m
35,186,186,186,15909,m
36,186,186,186,15909,m
37,186,186,186,15909,m
38,186,186,186,15909,m
39,186,186,186,15909,m
40,186,186,186,15909,m
41,186,186,186,15909,m
42,186,186,186,15909,m
43,186,186,186,15909,m
44,186,186,186,15909,m
45,186,186,186,15909,m
46,186,186,186,15909,m
47,186,186,186,15909,m
48,186,186,186,15909,m
49,186,186,186,15909,m
50,186,186,186,15909,m
51,186,186,186,15909,m
52,186,186,186,15909,m
53,186,186,186,15909,m
54,186,186,186,15909,m
55,186,186,186,15909,m
56,186,186,186,15909,m
57,186,186,186,15909,m
58,186,186,186,15909,m
59,186,186,186,15909,m
60,186,186,186,15909,m
61,186,186,186,15909,m
62,186,186,186,15909,m
63,186,186,186,15909,m
64,186,186,186,15909,m
65,186,186,186,15909,m
66,186,186,186,15909,m
67,186,186,186,15909,m
68,278,278,278,26927,l
69,278,278,278,26927,l
70,278,278,278,26927,l
71,278,278,278,26927,l
72,278,278,278,26927,l
73,278,278,278,26927,l
74,278,278,278,26927,l
75,278,278,278,26927,l
76,278,278,278,26927,l
77,278,278,278,26927,l
78,278,278,278,26927,l
79,278,278,278,26927,l
80,278,278,278,26927,l
81,278,278,278,26927,l
82,278,278,278,26927,l
83,278,278,278,26927,l
84,278,278,278,26927,l
85,278,278,278,26927,l
86,278,278,278,26927,l
87,278,278,278,26927,l
88,278,278,278,26927,l
89,278,278,278,26927,l
