1,1007787,188782
2,991914,185945
3,981378,185290
4,987023,191834
5,1010512,186425
6,1019725,185360
7,987393,155196
8,1005622,196721
9,988847,182726
10,994132,184101
11,989290,190893
12,990699,175622
13,990971,176374
14,1007851,178180
15,977169,168709
16,1010529,188063
17,1002656,182831
18,986784,189257
19,988148,191456
20,1015525,187289
21,997139,190529
22,987495,183684
23,995836,176793
24,998414,174307
25,1019192,184386
26,1008673,186426
27,998683,199280
28,1010860,190226
29,1000295,183161
30,1015856,181632
31,987300,172039
32,1000991,195972
33,998516,185336
34,1006867,195704
35,980955,168515
36,1021681,185970
37,990659,188644
38,976051,170124
39,996018,196833
40,997999,187182
41,988934,186041
42,1012946,185047
43,993695,172740
44,999759,199616
45,998379,192330
46,997991,183323
47,993479,149169
48,1002785,196553
49,1008765,194249
50,988121,149361
51,989660,190023
52,990444,188607
53,992079,154428
54,983312,160790
55,981473,175702
56,995323,190253
57,998034,199432
58,995266,167308
59,1012134,173266
60,987179,166275
61,975677,163929
62,1009603,183944
63,990127,188355
64,997270,161612
65,1014973,170451
66,996874,205731
67,993724,188209
68,996629,153139
69,980921,163814
70,996423,187681
71,992281,185284
72,997759,191257
73,997931,182608
74,998782,169839
75,997718,198969
76,998787,170898
77,1002852,182980
78,983265,177963
79,998567,172437
80,1007286,165122
81,1005367,154732
82,1006221,186599
83,998648,180169
84,1000600,156005
