1,58,58,58,8625,s
2,58,58,58,8625,s
3,58,58,58,8625,s
4,58,58,58,8625,s
5,58,58,58,8625,s
6,58,58,58,8625,s
7,58,58,58,8625,s
8,116,116,116,14383,m
9,116,116,116,14383,m
10,116,116,116,14383,m
11,116,116,116,14383,m
12,116,116,116,14383,m
13,116,116,116,14383,m
14,116,116,116,14383,m
15,116,116,116,14383,m
16,116,116,116,14383,m
17,116,116,116,14383,m
18,116,116,116,14383,m
19,116,116,116,14383,m
20,116,116,116,14383,m
21,116,116,116,14383,m
22,116,116,116,14383,m
23,174,174,174,21674,l
24,174,174,174,21674,l
25,174,174,174,21674,l
26,174,174,174,21674,l
27,174,174,174,21674,l
28,174,174,174,21674,l
29,174,174,174,21674,l
