1,1020757,267360
2,1013430,253702
3,1004533,237454
4,1009813,233928
5,1034319,239134
6,1021832,250761
7,1009335,251672
8,1006820,243053
9,1015264,250558
10,1009127,246782
11,1005186,234972
12,1023073,263955
13,1031638,256471
14,1008212,245071
15,1012916,236622
16,1017753,258018
17,1023824,248269
18,1043355,248186
19,1004358,237441
20,1013551,237564
21,1022200,237584
22,1007844,262182
23,1007052,248781
24,1004825,240914
25,1011428,242144
26,1010797,235168
27,1027101,256330
28,1006607,233505
29,1013582,260908
30,1022080,255107
31,1010469,249118
32,1012376,247529
33,1009113,247474
34,1005407,244577
35,1007014,236618
36,1013703,255159
37,1023446,243061
38,1028257,263166
