1,1026827,187370
2,999699,211456
3,1039396,195150
4,1056410,179826
5,1031337,216065
6,1005956,209182
7,1010292,213586
8,999813,211271
9,1036940,206397
10,1029344,201025
11,1033994,197700
12,1027347,202246
13,1034220,158190
14,1009337,222305
15,1021805,204286
16,1001638,212153
17,1036664,226616
18,999702,214421
19,998181,210363
20,1041175,197240
21,1022491,212877
22,1031098,199611
23,1046004,224452
24,1027764,202413
25,1062651,207240
26,1044227,155449
27,1050774,191674
28,1035029,195293
29,1053088,159708
30,1036929,217588
31,1003982,213272
32,1006208,215038
33,1001849,216405
34,1054794,186010
35,1022671,192348
36,1042030,187200
37,1025071,204002
38,1018687,195268
39,1063266,210883
40,1026892,225766
41,1018274,207814
42,1018402,208385
43,1006794,215639
44,1022588,207974
45,1040657,221241
46,1032191,220265
47,1037496,194540
48,1009245,210837
49,1056447,192509
50,1001063,215370
51,1008260,214833
52,999212,211741
53,1050138,201742
54,1048420,216295
55,1029324,150405
56,1058543,216003
57,1042419,192750
58,1019191,217072
59,1041251,196544
60,1032830,189583
61,1036732,196351
62,997112,209838
63,1020492,206393
