164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
164,164,159,164,164,159,164,159,159,164,164,164,159,164,159,159,159,159,159,159,164,164,159,159,164,159,159,159,164,164,164,159,159,159,159,159,159,159,159,159,164,159,159,159,159,159,159,159,164,164,159,159,159,159,159,164,164,159,159,164,159,164,164,159,159,159,164,159,159
316,316,311,316,316,311,316,311,311,316,316,316,311,316,311,311,311,311,311,311,316,316,311,311,316,311,311,311,316,316,316,311,311,311,311,311,311,311,311,311,316,311,311,311,311,311,311,311,316,316,311,311,311,311,311,316,316,311,311,316,311,316,316,311,311,311,316,311,311
