197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
197,197,197,202,202,202,197,197,197,197,197,197,197,202,202,202,197,197,202,197,197,202,197,197,202,197,202,197,202,197,197,197,197,202,197
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
392,392,392,397,397,397,392,392,392,392,392,392,392,397,397,397,392,392,397,392,392,397,392,392,397,392,397,392,397,392,392,392,392,397,392
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
585,585,585,590,590,590,585,585,585,585,585,585,585,590,590,590,585,585,590,585,585,590,585,585,590,585,590,585,590,585,585,585,585,590,585
